ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA_IDS	CONCEPTICON_ID	GLOTTOLOG
1901	Hachijō	squeeze	simeʦukeru	s i m e ts u k e r u	442	c087 v191 c239 v200 c015 v027 c831 v200 c151 v027	1414	hach1238
1902	Shuri	squeeze	simijuɴ	s i m i j u ɴ	442	c087 v191 c239 v191 c564 v027 c745	1414	shur1243
1903	Kōchi	squeeze	simeru	s i m e r u	442	c087 v191 c239 v200 c151 v027	1414	shik1243
1904	Sado	squeeze	simeʦukeru	s i m e ts u k e r u	442	c087 v191 c239 v200 c015 v027 c831 v200 c151 v027	1414	sado1237
1905	Oki	squeeze	simeru	s i m e r u	442	c087 v191 c239 v200 c151 v027	1414	
1906	Kagoshima	squeeze	simeʦuku	s i m e ts u k u	442	c087 v191 c239 v200 c015 v027 c831 v027	1414	kyus1238
680	Miyako	stand	takiː	t a k iː	156	c118 v130 c831 v183	1442	miya1259
681	Tōkyō	stand	tatːeru	t a tː e r u	156	c118 v130 c128 v200 c151 v027	1442	toky1238
682	Amami	stand	θaʨːuri	θ a tːɕ u r i	156	c413 v130 c200 v027 c151 v191	1442	naze1238
683	Kyōto	stand	tatːeru	t a tː e r u	156	c118 v130 c128 v200 c151 v027	1442	kyot1238
684	Hachijō	stand	tatːe	t a tː e	156	c118 v130 c128 v200	1442	hach1238
685	Shuri	stand	taʦːoːn	t a tːs oː n	156	c118 v130 c025 v035 c105	1442	shur1243
686	Kōchi	stand	tatetːjuː	t a t e tː j uː	156	c118 v130 c118 v200 c128 c564 v019	1442	shik1243
687	Sado	stand	tatːoru	t a tː o r u	156	c118 v130 c128 v042 c151 v027	1442	sado1237
688	Oki	stand	taʨːoru	t a tːɕ o r u	156	c118 v130 c200 v042 c151 v027	1442	
689	Kagoshima	stand	taʨːo	t a tːɕ o	156	c118 v130 c200 v042	1442	kyus1238
730	Miyako	star	pusɨ	p u s ɨ	169	c288 v027 c087 v116	1430	miya1259
731	Tōkyō	star	hosi	h o s i	169	c401 v042 c087 v191	1430	toky1238
732	Amami	star	husi	h u s i	169	c401 v027 c087 v191	1430	naze1238
733	Kyōto	star	hosi	h o s i	169	c401 v042 c087 v191	1430	kyot1238
734	Hachijō	star	hosi	h o s i	169	c401 v042 c087 v191	1430	hach1238
735	Shuri	star	husi	h u s i	169	c401 v027 c087 v191	1430	shur1243
736	Kōchi	star	hosi	h o s i	169	c401 v042 c087 v191	1430	shik1243
737	Sado	star	hosi	h o s i	169	c401 v042 c087 v191	1430	sado1237
738	Oki	star	ɸosi	ɸ o s i	169	c224 v042 c087 v191	1430	
739	Kagoshima	star	hoiɕ	h oi ɕ	169	c401 d015 c202	1430	kyus1238
1770	Miyako	stick (stab)	ʦɨfu	ts ɨ f u	413	c015 v116 c447 v027	1295	miya1259
1771	Tōkyō	stick (stab)	ʦukisasu	ts u k i s a s u	413	c015 v027 c831 v191 c087 v130 c087 v027	1295	toky1238
1772	Amami	stick (stab)	ʦɨkisasuri	ts ɨ k i s a s u r i	413	c015 v116 c831 v191 c087 v130 c087 v027 c151 v191	1295	naze1238
1773	Kyōto	stick (stab)	ʦukisasu	ts u k i s a s u	413	c015 v027 c831 v191 c087 v130 c087 v027	1295	kyot1238
1774	Hachijō	stick (stab)	ʦuʨːasu	ts u tːɕ a s u	413	c015 v027 c200 v130 c087 v027	1295	hach1238
1775	Shuri	stick (stab)	ɕiʨikuʥijuɴ	ɕ i tɕ i k u dʑ i j u ɴ	413	c202 v191 c198 v191 c831 v027 c195 v191 c564 v027 c745	1295	shur1243
1776	Kōchi	stick (stab)	tukisasu	t u k i s a s u	413	c118 v027 c831 v191 c087 v130 c087 v027	1295	shik1243
1777	Sado	stick (stab)	ʦukisasu	ts u k i s a s u	413	c015 v027 c831 v191 c087 v130 c087 v027	1295	sado1237
1778	Oki	stick (stab)	sasu	s a s u	413	c087 v130 c087 v027	1295	
1779	Kagoshima	stick (stab)	ʦu.iːsa	ts u iː s a	413	c015 v027 v183 c087 v130	1295	kyus1238
760	Miyako	stone	isɨ	i s ɨ	173	v191 c087 v116	857	miya1259
761	Tōkyō	stone	isi	i s i	173	v191 c087 v191	857	toky1238
762	Amami	stone	ʔisi	ʔ i s i	173	c405 v191 c087 v191	857	naze1238
763	Kyōto	stone	isi	i s i	173	v191 c087 v191	857	kyot1238
764	Hachijō	stone	isi	i s i	173	v191 c087 v191	857	hach1238
765	Shuri	stone	ʔisi	ʔ i s i	173	c405 v191 c087 v191	857	shur1243
766	Kōchi	stone	isi	i s i	173	v191 c087 v191	857	shik1243
767	Sado	stone	isi	i s i	173	v191 c087 v191	857	sado1237
768	Oki	stone	esi	e s i	173	v200 c087 v191	857	
769	Kagoshima	stone	iːɕ	iː ɕ	173	v183 c202	857	kyus1238
1661	Miyako	straight	matːoːβu	m a tː oː β u	386	c239 v130 c128 v035 c225 v027	1404	miya1259
1662	Tōkyō	straight	masːuŋuna	m a sː u ŋ u n a	384	c239 v130 c070 v027 c795 v027 c105 v130	1404	toky1238
1663	Amami	straight	masːɨgu	m a sː ɨ g u	384	c239 v130 c070 v116 c824 v027	1404	naze1238
1664	Kyōto	straight	masːuŋuna	m a sː u ŋ u n a	384	c239 v130 c070 v027 c795 v027 c105 v130	1404	kyot1238
1665	Hachijō	straight	masːugudua	m a sː u g u d ua	384	c239 v130 c070 v027 c824 v027 c143 d010	1404	hach1238
1666	Shuri	straight	matːoːba	m a tː oː b a	386	c239 v130 c128 v035 c254 v130	1404	shur1243
1667	Kōchi	straight	masːugu	m a sː u g u	384	c239 v130 c070 v027 c824 v027	1404	shik1243
1668	Sado	straight	masːugu	m a sː u g u	384	c239 v130 c070 v027 c824 v027	1404	sado1237
1669	Oki	straight	nosana	n o s a n a	385	c105 v042 c087 v130 c105 v130	1404	
1670	Kagoshima	straight	masːugu	m a sː u g u	384	c239 v130 c070 v027 c824 v027	1404	kyus1238
1868	Miyako	suck	jub͡zɨ	j u bz ɨ	434	c564 v027 c290 v116	1421	miya1259
1869	Tōkyō	suck	suː	s uː	432	c087 v019	1421	toky1238
1870	Amami	suck	sibururi	s i b u r u r i	433	c087 v191 c254 v027 c151 v027 c151 v191	1421	naze1238
1871	Kyōto	suck	suː	s uː	432	c087 v019	1421	kyot1238
1872	Hachijō	suck	nomu	n o m u	431	c105 v042 c239 v027	1421	hach1238
1873	Shuri	suck	ʃipujuɴ	ʃ i p u j u ɴ	433	c677 v191 c288 v027 c564 v027 c745	1421	shur1243
1874	Kōchi	suck	nomu	n o m u	431	c105 v042 c239 v027	1421	shik1243
1875	Sado	suck	suː	s uː	432	c087 v019	1421	sado1237
1876	Oki	suck	suː	s uː	432	c087 v019	1421	
1877	Kagoshima	suck	suiu	s ui u	432	c087 d016 v027	1421	kyus1238
710	Miyako	sun	tida	t i d a	167	c118 v191 c143 v130	1343	miya1259
711	Tōkyō	sun	ohisama	o h i s a m a	164	v042 c401 v191 c087 v130 c239 v130	1343	toky1238
712	Amami	sun	θeda	θ e d a	167	c413 v200 c143 v130	1343	naze1238
713	Kyōto	sun	ohisaɴ	o h i s a ɴ	164	v042 c401 v191 c087 v130 c745	1343	kyot1238
714	Hachijō	sun	teɴtoːsama	t e ɴ t oː s a m a	163	c118 v200 c745 c118 v035 c087 v130 c239 v130	1343	hach1238
715	Shuri	sun	tiːda	t iː d a	167	c118 v183 c143 v130	1343	shur1243
716	Kōchi	sun	ohisama	o h i s a m a	164	v042 c401 v191 c087 v130 c239 v130	1343	shik1243
717	Sado	sun	nitːeɴsama	n i tː e ɴ s a m a	165	c105 v191 c128 v200 c745 c087 v130 c239 v130	1343	sado1237
718	Oki	sun	oɸisaɴ	o ɸ i s a ɴ	164	v042 c224 v191 c087 v130 c745	1343	
719	Kagoshima	sun	oteɴtosaː	o t e ɴ t o s aː	166	v042 c118 v200 c745 c118 v042 c087 v137	1343	kyus1238
1819	Miyako	swell	fukuriɭ	f u k u r i ɭ	422	c447 v027 c831 v027 c151 v191 c702	1573	miya1259
1820	Tōkyō	swell	hukureru	h u k u r e r u	422	c401 v027 c831 v027 c151 v200 c151 v027	1573	toky1238
1821	Amami	swell	hukurɨruri	h u k u r ɨ r u r i	422	c401 v027 c831 v027 c151 v116 c151 v027 c151 v191	1573	naze1238
1822	Kyōto	swell	hukureru	h u k u r e r u	422	c401 v027 c831 v027 c151 v200 c151 v027	1573	kyot1238
1823	Hachijō	swell	hukureru	h u k u r e r u	422	c401 v027 c831 v027 c151 v200 c151 v027	1573	hach1238
1824	Shuri	swell	hukːwijuɴ	h u kː w i j u ɴ	422	c401 v027 c825 c457 v191 c564 v027 c745	1573	shur1243
1825	Kōchi	swell	hukureru	h u k u r e r u	422	c401 v027 c831 v027 c151 v200 c151 v027	1573	shik1243
1826	Sado	swell	hukureru	h u k u r e r u	422	c401 v027 c831 v027 c151 v200 c151 v027	1573	sado1237
1827	Oki	swell	ɸukureru	ɸ u k u r e r u	422	c224 v027 c831 v027 c151 v200 c151 v027	1573	
1828	Kagoshima	swell	hukuru	h u k u r u	422	c401 v027 c831 v027 c151 v027	1573	kyus1238
620	Miyako	swim	uːʣɨ	uː dz ɨ	140	v019 c020 v116	1439	miya1259
621	Tōkyō	swim	ojoŋu	o j o ŋ u	140	v042 c564 v042 c795 v027	1439	toky1238
622	Amami	swim	ʔwɨːguri	ʔ w ɨː g u r i	140	c405 c457 v109 c824 v027 c151 v191	1439	naze1238
623	Kyōto	swim	ojoŋu	o j o ŋ u	140	v042 c564 v042 c795 v027	1439	kyot1238
624	Hachijō	swim	ojogu	o j o g u	140	v042 c564 v042 c824 v027	1439	hach1238
625	Shuri	swim	ʔwiːzuɴ	ʔ w iː z u ɴ	140	c405 c457 v183 c078 v027 c745	1439	shur1243
626	Kōchi	swim	ojogu	o j o g u	140	v042 c564 v042 c824 v027	1439	shik1243
627	Sado	swim	ojogu	o j o g u	140	v042 c564 v042 c824 v027	1439	sado1237
628	Oki	swim	ojoŋu	o j o ŋ u	140	v042 c564 v042 c795 v027	1439	
629	Kagoshima	swim	ojo	o j o	140	v042 c564 v042	1439	kyus1238
341	Miyako	tail	ʣuː	dz uː	85	c020 v019	1220	miya1259
342	Tōkyō	tail	sipːo	s i pː o	86	c087 v191 c259 v042	1220	toky1238
343	Amami	tail	zubu	z u b u	85	c078 v027 c254 v027	1220	naze1238
344	Kyōto	tail	oː	oː	84	v035	1220	kyot1238
345	Hachijō	tail	oba	o b a	84	v042 c254 v130	1220	hach1238
346	Shuri	tail	zuː	z uː	85	c078 v019	1220	shur1243
347	Kōchi	tail	o	o	84	v042	1220	shik1243
348	Sado	tail	o	o	84	v042	1220	sado1237
349	Oki	tail	o	o	84	v042	1220	
350	Kagoshima	tail	siːbo	s iː b o	86	c087 v183 c254 v042	1220	kyus1238
41	Miyako	that	kari	k a r i	16	c831 v130 c151 v191	78	miya1259
42	Tōkyō	that	are	a r e	15	v130 c151 v200	78	toky1238
43	Amami	that	ʔarɨ	ʔ a r ɨ	15	c405 v130 c151 v116	78	naze1238
44	Kyōto	that	are	a r e	15	v130 c151 v200	78	kyot1238
45	Hachijō	that	ore	o r e	17	v042 c151 v200	78	hach1238
46	Shuri	that	ʔari	ʔ a r i	15	c405 v130 c151 v191	78	shur1243
47	Kōchi	that	are	a r e	15	v130 c151 v200	78	shik1243
48	Sado	that	are	a r e	15	v130 c151 v200	78	sado1237
49	Oki	that	are	a r e	15	v130 c151 v200	78	
50	Kagoshima	that	aiː	a iː	15	v130 v183	78	kyus1238
1070	Miyako	there	kama	k a m a	249	c831 v130 c239 v130	1937	miya1259
1071	Tōkyō	there	asuko	a s u k o	247	v130 c087 v027 c831 v042	1937	toky1238
1072	Amami	there	ʔama	ʔ a m a	248	c405 v130 c239 v130	1937	naze1238
1073	Kyōto	there	ako	a k o	247	v130 c831 v042	1937	kyot1238
1074	Hachijō	there	uku	u k u	246	v027 c831 v027	1937	hach1238
1075	Shuri	there	ʔama	ʔ a m a	248	c405 v130 c239 v130	1937	shur1243
1076	Kōchi	there	ako	a k o	247	v130 c831 v042	1937	shik1243
1077	Sado	there	ako	a k o	247	v130 c831 v042	1937	sado1237
1078	Oki	there	asuko	a s u k o	247	v130 c087 v027 c831 v042	1937	
1079	Kagoshima	there	asiko	a s i k o	247	v130 c087 v191 c831 v042	1937	kyus1238
1020	Miyako	they	kanukʲa	k a n u kʲ a	234	c831 v130 c105 v027 c830 v130	817	miya1259
1021	Tōkyō	they	anohitotaʨi	a n o h i t o t a tɕ i	233	v130 c105 v042 c401 v191 c118 v042 c118 v130 c198 v191	817	toky1238
1022	Amami	they	ʔaɴʨuɴxja	ʔ a ɴ tɕ u ɴ x j a	233	c405 v130 c745 c198 v027 c745 c772 c564 v130	817	naze1238
1023	Kyōto	they	anohitojara	a n o h i t o j a r a	233	v130 c105 v042 c401 v191 c118 v042 c564 v130 c151 v130	817	kyot1238
1024	Hachijō	they	oraɴsia	o r a ɴ s ia	232	v042 c151 v130 c745 c087 d054	817	hach1238
1025	Shuri	they	ʔatːaː	ʔ a tː aː	233	c405 v130 c128 v137	817	shur1243
1026	Kōchi	they	anohitotati	a n o h i t o t a t i	233	v130 c105 v042 c401 v191 c118 v042 c118 v130 c118 v191	817	shik1243
1027	Sado	they	anohitotaʨi	a n o h i t o t a tɕ i	233	v130 c105 v042 c401 v191 c118 v042 c118 v130 c198 v191	817	sado1237
1028	Oki	they	aera	a e r a	233	v130 v200 c151 v130	817	
1029	Kagoshima	they	aiːdoɴ	a iː d o ɴ	233	v130 v183 c143 v042 c745	817	kyus1238
1561	Miyako	thick	uda	u d a	355	v027 c143 v130	1244	miya1259
1562	Tōkyō	thick	aʦui	a ts ui	354	v130 c015 d016	1244	toky1238
1563	Amami	thick	ʔaʨiɕari	ʔ a tɕ i ɕ a r i	354	c405 v130 c198 v191 c202 v130 c151 v191	1244	naze1238
1564	Kyōto	thick	goʦui	g o ts ui	355	c824 v042 c015 d016	1244	kyot1238
1565	Hachijō	thick	aʦukʲa	a ts u kʲ a	354	v130 c015 v027 c830 v130	1244	hach1238
1566	Shuri	thick	ʔaɕisaɴ	ʔ a ɕ i s a ɴ	354	c405 v130 c202 v191 c087 v130 c745	1244	shur1243
1567	Kōchi	thick	atui	a t ui	354	v130 c118 d016	1244	shik1243
1568	Sado	thick	aʦui	a ts ui	354	v130 c015 d016	1244	sado1237
1569	Oki	thick	aʨiː	a tɕ iː	354	v130 c198 v183	1244	
1570	Kagoshima	thick	aiʨi	ai tɕ i	354	d030 c198 v191	1244	kyus1238
1571	Miyako	thin	p͡sɨsɨ	ps ɨ s ɨ	357	c291 v116 c087 v116	2308	miya1259
1572	Tōkyō	thin	usui	u s ui	356	v027 c087 d016	2308	toky1238
1573	Amami	thin	hisːari	h i sː a r i	357	c401 v191 c070 v130 c151 v191	2308	naze1238
1574	Kyōto	thin	usui	u s ui	356	v027 c087 d016	2308	kyot1238
1575	Hachijō	thin	usukʲa	u s u kʲ a	356	v027 c087 v027 c830 v130	2308	hach1238
1576	Shuri	thin	hwisːaɴ	h w i sː a ɴ	357	c401 c457 v191 c070 v130 c745	2308	shur1243
1577	Kōchi	thin	usui	u s ui	356	v027 c087 d016	2308	shik1243
1578	Sado	thin	usui	u s ui	356	v027 c087 d016	2308	sado1237
1579	Oki	thin	osiː	o s iː	356	v042 c087 v183	2308	
1580	Kagoshima	thin	uisi	ui s i	356	d016 c087 v191	2308	kyus1238
1829	Miyako	think	kaŋgaiɭ	k a ŋ g ai ɭ	423	c831 v130 c795 c824 d030 c702	2271	miya1259
1830	Tōkyō	think	kaɴŋaeru	k a ɴ ŋ a e r u	423	c831 v130 c745 c795 v130 v200 c151 v027	2271	toky1238
1831	Amami	think	xaɴgeruri	x a ɴ g e r u r i	423	c772 v130 c745 c824 v200 c151 v027 c151 v191	2271	naze1238
1832	Kyōto	think	kaɴŋaeru	k a ɴ ŋ a e r u	423	c831 v130 c745 c795 v130 v200 c151 v027	2271	kyot1238
1833	Hachijō	think	kaɴgiaru	k a ɴ g ia r u	423	c831 v130 c745 c824 d054 c151 v027	2271	hach1238
1834	Shuri	think	kaɴgeːjuɴ	k a ɴ g eː j u ɴ	423	c831 v130 c745 c824 v202 c564 v027 c745	2271	shur1243
1835	Kōchi	think	kaɴgaeru	k a ɴ g a e r u	423	c831 v130 c745 c824 v130 v200 c151 v027	2271	shik1243
1836	Sado	think	kaɴgaeru	k a ɴ g a e r u	423	c831 v130 c745 c824 v130 v200 c151 v027	2271	sado1237
1837	Oki	think	kaɴŋaeru	k a ɴ ŋ a e r u	423	c831 v130 c745 c795 v130 v200 c151 v027	2271	
1838	Kagoshima	think	kaɴgu	k a ɴ g u	423	c831 v130 c745 c824 v027	2271	kyus1238
31	Miyako	this	kuri	k u r i	14	c831 v027 c151 v191	1214	miya1259
32	Tōkyō	this	kore	k o r e	14	c831 v042 c151 v200	1214	toky1238
33	Amami	this	xurɨ	x u r ɨ	14	c772 v027 c151 v116	1214	naze1238
34	Kyōto	this	kore	k o r e	14	c831 v042 c151 v200	1214	kyot1238
35	Hachijō	this	kore	k o r e	14	c831 v042 c151 v200	1214	hach1238
36	Shuri	this	kuri	k u r i	14	c831 v027 c151 v191	1214	shur1243
37	Kōchi	this	kore	k o r e	14	c831 v042 c151 v200	1214	shik1243
38	Sado	this	kore	k o r e	14	c831 v042 c151 v200	1214	sado1237
39	Oki	this	kore	k o r e	14	c831 v042 c151 v200	1214	
40	Kagoshima	this	koiː	k o iː	14	c831 v042 v183	1214	kyus1238
11	Miyako	thou	ɣva	ɣʷ a	10	c782 v130	1215	miya1259
12	Tōkyō	thou	anata	a n a t a	5	v130 c105 v130 c118 v130	1215	toky1238
13	Amami	thou	ʔʲa	ˀj a	10	c571 v130	1215	naze1238
14	Kyōto	thou	aɴta	a ɴ t a	5	v130 c745 c118 v130	1215	kyot1238
15	Hachijō	thou	omi	o m i	4	v042 c239 v191	1215	hach1238
16	Shuri	thou	ʔʲaː	ˀj aː	10	c571 v137	1215	shur1243
17	Kōchi	thou	oɴsi	o ɴ s i	7	v042 c745 c087 v191	1215	shik1243
18	Sado	thou	ɴna	ɴ n a	6	c745 c105 v130	1215	sado1237
19	Oki	thou	omae	o m a e	8	v042 c239 v130 v200	1215	
20	Kagoshima	thou	waiː	w a iː	9	c457 v130 v183	1215	kyus1238
1090	Miyako	three	miːʦɨ	m iː ts ɨ	252	c239 v183 c015 v116	492	miya1259
1091	Tōkyō	three	miʦːu	m i tːs u	252	c239 v191 c025 v027	492	toky1238
1092	Amami	three	miːʦɨ	m iː ts ɨ	252	c239 v183 c015 v116	492	naze1238
1093	Kyōto	three	miʦːu	m i tːs u	252	c239 v191 c025 v027	492	kyot1238
1094	Hachijō	three	miʦːu	m i tːs u	252	c239 v191 c025 v027	492	hach1238
1095	Shuri	three	miːɕi	m iː ɕ i	252	c239 v183 c202 v191	492	shur1243
1096	Kōchi	three	mitːu	m i tː u	252	c239 v191 c128 v027	492	shik1243
1097	Sado	three	miʦːu	m i tːs u	252	c239 v191 c025 v027	492	sado1237
1098	Oki	three	miʦːu	m i tːs u	252	c239 v191 c025 v027	492	
1099	Kagoshima	three	mi	m i	252	c239 v191	492	kyus1238
1740	Miyako	throw	jaɭ	j a ɭ	405	c564 v130 c702	1456	miya1259
1741	Tōkyō	throw	naŋeru	n a ŋ e r u	404	c105 v130 c795 v200 c151 v027	1456	toky1238
1742	Amami	throw	nagɨruri	n a g ɨ r u r i	404	c105 v130 c824 v116 c151 v027 c151 v191	1456	naze1238
1743	Kyōto	throw	horu	h o r u	403	c401 v042 c151 v027	1456	kyot1238
1744	Hachijō	throw	hoːru	h oː r u	403	c401 v035 c151 v027	1456	hach1238
1745	Shuri	throw	nagijuɴ	n a g i j u ɴ	404	c105 v130 c824 v191 c564 v027 c745	1456	shur1243
1746	Kōchi	throw	hoːru	h oː r u	403	c401 v035 c151 v027	1456	shik1243
1747	Sado	throw	nageru	n a g e r u	404	c105 v130 c824 v200 c151 v027	1456	sado1237
1748	Oki	throw	naŋeru	n a ŋ e r u	404	c105 v130 c795 v200 c151 v027	1456	
1749	Kagoshima	throw	nagu	n a g u	404	c105 v130 c824 v027	1456	kyus1238
1790	Tōkyō	tie	musubu	m u s u b u	415	c239 v027 c087 v027 c254 v027	1917	toky1238
1791	Amami	tie	musuburi	m u s u b u r i	415	c239 v027 c087 v027 c254 v027 c151 v191	1917	naze1238
1792	Kyōto	tie	musubu	m u s u b u	415	c239 v027 c087 v027 c254 v027	1917	kyot1238
1793	Hachijō	tie	musubu	m u s u b u	415	c239 v027 c087 v027 c254 v027	1917	hach1238
1794	Shuri	tie	musubuɴ	m u s u b u ɴ	415	c239 v027 c087 v027 c254 v027 c745	1917	shur1243
1795	Kōchi	tie	musubu	m u s u b u	415	c239 v027 c087 v027 c254 v027	1917	shik1243
1796	Sado	tie	musubu	m u s u b u	415	c239 v027 c087 v027 c254 v027	1917	sado1237
1797	Oki	tie	mosubu	m o s u b u	415	c239 v042 c087 v027 c254 v027	1917	
1798	Kagoshima	tie	kiːbi	k iː b i	416	c831 v183 c254 v191	1917	kyus1238
432	Miyako	tongue	sɨta	s ɨ t a	-102	c087 v116 c118 v130	1205	miya1259
433	Tōkyō	tongue	sita	s i t a	-102	c087 v191 c118 v130	1205	toky1238
434	Amami	tongue	sɨba	s ɨ b a	-102	c087 v116 c254 v130	1205	naze1238
435	Kyōto	tongue	sita	s i t a	-102	c087 v191 c118 v130	1205	kyot1238
436	Hachijō	tongue	sita	s i t a	-102	c087 v191 c118 v130	1205	hach1238
437	Shuri	tongue	ʃiba	ʃ i b a	-102	c677 v191 c254 v130	1205	shur1243
438	Kōchi	tongue	sita	s i t a	-102	c087 v191 c118 v130	1205	shik1243
439	Sado	tongue	sitabera	s i t a b e r a	-102	c087 v191 c118 v130 c254 v200 c151 v130	1205	sado1237
440	Oki	tongue	bero	b e r o	-102	c254 v200 c151 v042	1205	
441	Kagoshima	tongue	sita	s i t a	-102	c087 v191 c118 v130	1205	kyus1238
422	Miyako	tooth	paː	p aː	101	c288 v137	1380	miya1259
423	Tōkyō	tooth	ha	h a	101	c401 v130	1380	toky1238
424	Amami	tooth	hwa	h w a	101	c401 c457 v130	1380	naze1238
425	Kyōto	tooth	haː	h aː	101	c401 v137	1380	kyot1238
426	Hachijō	tooth	nukaba	n u k a b a	100	c105 v027 c831 v130 c254 v130	1380	hach1238
427	Shuri	tooth	haː	h aː	101	c401 v137	1380	shur1243
428	Kōchi	tooth	ha	h a	101	c401 v130	1380	shik1243
429	Sado	tooth	ha	h a	101	c401 v130	1380	sado1237
430	Oki	tooth	ɸa	ɸ a	101	c224 v130	1380	
431	Kagoshima	tooth	ha	h a	101	c401 v130	1380	kyus1238
221	Miyako	tree	kiː	k iː	64	c831 v183	906	miya1259
222	Tōkyō	tree	ki	k i	64	c831 v191	906	toky1238
223	Amami	tree	xɨ	x ɨ	64	c772 v116	906	naze1238
224	Kyōto	tree	kiː	k iː	64	c831 v183	906	kyot1238
225	Hachijō	tree	ki	k i	64	c831 v191	906	hach1238
226	Shuri	tree	kiː	k iː	64	c831 v183	906	shur1243
227	Kōchi	tree	ki	k i	64	c831 v191	906	shik1243
228	Sado	tree	ki	k i	64	c831 v191	906	sado1237
229	Oki	tree	ki	k i	64	c831 v191	906	
230	Kagoshima	tree	ki	k i	64	c831 v191	906	kyus1238
111	Miyako	two	futaːʦɨ	f u t aː ts ɨ	36	c447 v027 c118 v137 c015 v116	1498	miya1259
112	Tōkyō	two	hutaʦːu	h u t a tːs u	36	c401 v027 c118 v130 c025 v027	1498	toky1238
113	Amami	two	taːʦɨ	t aː ts ɨ	36	c118 v137 c015 v116	1498	naze1238
114	Kyōto	two	hutaʦu	h u t a ts u	36	c401 v027 c118 v130 c015 v027	1498	kyot1238
115	Hachijō	two	hutaʦu	h u t a ts u	36	c401 v027 c118 v130 c015 v027	1498	hach1238
116	Shuri	two	taːɕi	t aː ɕ i	36	c118 v137 c202 v191	1498	shur1243
117	Kōchi	two	hutaːtu	h u t aː t u	36	c401 v027 c118 v137 c118 v027	1498	shik1243
118	Sado	two	hutaʦu	h u t a ts u	36	c401 v027 c118 v130 c015 v027	1498	sado1237
119	Oki	two	ɸutaːʦu	ɸ u t aː ts u	36	c224 v027 c118 v137 c015 v027	1498	
120	Kagoshima	two	hutai	h u t ai	36	c401 v027 c118 d030	1498	kyus1238
1927	Miyako	up	waːra	w aː r a	447	c457 v137 c151 v130	1591	miya1259
1928	Tōkyō	up	ueː	u eː	447	v027 v202	1591	toky1238
1929	Amami	up	ʔwɨːʨi	ʔ w ɨː tɕ i	447	c405 c457 v109 c198 v191	1591	naze1238
1930	Kyōto	up	ueː	u eː	447	v027 v202	1591	kyot1238
1931	Hachijō	up	we	w e	447	c457 v200	1591	hach1238
1932	Shuri	up	ʔwiːɴkai	ʔ w iː ɴ k ai	447	c405 c457 v183 c745 c831 d030	1591	shur1243
1933	Kōchi	up	ue	u e	447	v027 v200	1591	shik1243
1934	Sado	up	ue	u e	447	v027 v200	1591	sado1237
1935	Oki	up	ewe	e w e	447	v200 c457 v200	1591	
1936	Kagoshima	up	ueː	u eː	447	v027 v202	1591	kyus1238
640	Miyako	walk	aɭɨfu	a ɭ ɨ f u	146	v130 c702 v116 c447 v027	1443	miya1259
641	Tōkyō	walk	aruku	a r u k u	146	v130 c151 v027 c831 v027	1443	toky1238
642	Amami	walk	ʔakːuri	ʔ a kː u r i	146	c405 v130 c825 v027 c151 v191	1443	naze1238
643	Kyōto	walk	aruku	a r u k u	146	v130 c151 v027 c831 v027	1443	kyot1238
644	Hachijō	walk	jamu	j a m u	145	c564 v130 c239 v027	1443	hach1238
645	Shuri	walk	ʔaʦːuɴ	ʔ a tːs u ɴ	146	c405 v130 c025 v027 c745	1443	shur1243
646	Kōchi	walk	aruku	a r u k u	146	v130 c151 v027 c831 v027	1443	shik1243
647	Sado	walk	aruku	a r u k u	146	v130 c151 v027 c831 v027	1443	sado1237
648	Oki	walk	aruku	a r u k u	146	v130 c151 v027 c831 v027	1443	
649	Kagoshima	walk	ajuɴ	a j u ɴ	146	v130 c564 v027 c745	1443	kyus1238
1219	Miyako	wash	arau	a r au	276	v130 c151 d026	1453	miya1259
1220	Tōkyō	wash	arau	a r au	276	v130 c151 d026	1453	toky1238
1221	Amami	wash	ʔarauri	ʔ a r au r i	276	c405 v130 c151 d026 c151 v191	1453	naze1238
1222	Kyōto	wash	arau	a r au	276	v130 c151 d026	1453	kyot1238
1223	Hachijō	wash	arau	a r au	276	v130 c151 d026	1453	hach1238
1224	Shuri	wash	ʔarajuɴ	ʔ a r a j u ɴ	276	c405 v130 c151 v130 c564 v027 c745	1453	shur1243
1225	Kōchi	wash	arau	a r au	276	v130 c151 d026	1453	shik1243
1226	Sado	wash	arau	a r au	276	v130 c151 d026	1453	sado1237
1227	Oki	wash	arao	a r ao	276	v130 c151 d027	1453	
1228	Kagoshima	wash	airu	ai r u	276	d030 c151 v027	1453	kyus1238
740	Miyako	water	miʣɨ	m i dz ɨ	170	c239 v191 c020 v116	948	miya1259
741	Tōkyō	water	mizu	m i z u	170	c239 v191 c078 v027	948	toky1238
742	Amami	water	mɨzɨ	m ɨ z ɨ	170	c239 v116 c078 v116	948	naze1238
743	Kyōto	water	mizu	m i z u	170	c239 v191 c078 v027	948	kyot1238
744	Hachijō	water	mizu	m i z u	170	c239 v191 c078 v027	948	hach1238
745	Shuri	water	miʤi	m i dʒ i	170	c239 v191 c649 v191	948	shur1243
746	Kōchi	water	midu	m i d u	170	c239 v191 c143 v027	948	shik1243
747	Sado	water	mizu	m i z u	170	c239 v191 c078 v027	948	sado1237
748	Oki	water	mezu	m e z u	170	c239 v200 c078 v027	948	
