CONCEPT	IPA	DOCULECT	COGID
163	ˈsʋɑːʁtə	STAVANGERSK	black:B
163	ˈsvarter	OLD_SWEDISH	black:B
163	svaʈː	SWEDISH	black:B
163	swɑrt	ELFDALIAN	black:B
163	sɒ:d̥ʰ	DANISH	black:B
163	suoɹd	DANISH_FJOLDE	black:B
163	ˈsvartar	GUTNISH_LAU	black:B
163	blæk	ENGLISH	black:I
163	zwɑrt	DUTCH	black:B
163	ʃwart͜s	GERMAN	black:B
163	ˈniɡer	LATIN	black:F
163	ˈaːter	LATIN	black:R
163	ˈnɛɣɾə	CATALAN	black:F
163	neɡɾu	PORTUGUESE	black:F
163	ˈpɾetu	PORTUGUESE	black:N
163	neɣɾo	SPANISH	black:F
163	nwaʀ	FRENCH	black:F
163	nero	ITALIAN	black:F
163	duβ	OLD_IRISH	black:G
163	dy:	MIDDLE_CORNISH	black:G
163	ˈdyː	MIDDLE_BRETON	black:G
163	ˈdyː	BRETON	black:G
163	d̪ˠʊw	IRISH	black:G
1437	ˈscizo̞	GREEK	split:M
1437	warɨn	OSSETIC	split:U
1437	šɐtt-	OSSETIC_IRON	split:S
1437	sɐtt-	OSSETIC_DIGOR	split:S
1437	phal	ASSAMESE	split:N
1437	phaɭɔ_k-	ORIYA	split:N
1437	čiriba	ORIYA	split:C
1437	cirəb	BIHARI	split:C
1437	cʰit̪rɑnɑ	MAGAHI	split:Ab
1437	do_ʈʊkɽe_kəɾnə	URDU	split:C
1437	pʰaɖɳe	MARATHI	split:D
1437	tʃiɾɳe	MARATHI	split:C
1437	rɑstsʲæpiti	OLD_CHURCH_SLAVONIC	split:M
1437	dæliti	OLD_CHURCH_SLAVONIC	split:Q
1437	razˈdjɛ̂ːliti	SERBO-CROATIAN	split:Q
1437	dəˈlʲɤ	BULGARIAN	split:Q
1437	ˈrazdɛli	MACEDONIAN	split:Q
1437	ruˈbʲitʲ	RUSSIAN	split:Ac
1437	dʲɛˈlʲitʲ	RUSSIAN	split:Q
1437	ˈdʑɛlʲitɕ	POLISH	split:Q
1437	ˈrɔmbatɕ	POLISH	split:Ac
1437	sʲaˈtʂɨ	BELARUSIAN	split:Ad
1437	dzʲaˈlʲitsʲ	BELARUSIAN	split:Q
1437	ruˈbatɪ	UKRAINIAN	split:Ac
1437	dʲiˈɫɪtɪ	UKRAINIAN	split:Q
1437	ˈɟɛlic	SLOVAK	split:Q
1437	ˈruːbac	SLOVAK	split:Ac
1437	ˈɟɛlɪt	CZECH	split:Q
1437	ˈʃciːpat	CZECH	split:H
1437	ˈdʒɪlitʃ	SORBIAN_UPPER	split:Q
1437	ˈkawatʃ	SORBIAN_UPPER	split:Ae
1437	ˈʑɪlʲiɕ	SORBIAN_LOWER	split:Q
1437	kwɔjɕ	SORBIAN_LOWER	split:Ae
1437	dɛˈlǐːti	SLOVENIAN	split:Q
1437	ˈkljuːva	OLD_NORSE	split:I
1437	ˈkʰljuːva	ICELANDIC	split:I
1437	ˈkʰlɪɡ̊va	FAROESE	split:I
1437	ˈklœʏ̀ʋə	NORWEGIAN_RIKSMAL	split:I
1437	ˈklœɪ̀ʋa	STAVANGERSK	split:I
1437	ˈklyːva	OLD_SWEDISH	split:I
1437	ˈklỳːva	SWEDISH	split:I
1437	splitra	SWEDISH	split:A
1437	ˈkljʉ̀əvɑ	ELFDALIAN	split:I
1437	ˈg̥ʰløːvə	DANISH	split:I
1437	klyøw	DANISH_FJOLDE	split:I
1437	ˈklauɛ	GUTNISH_LAU	split:I
1437	splɪt	ENGLISH	split:A
1437	splɪtsə	FRISIAN	split:A
1437	spjɔltə	FRISIAN	split:N
1437	splɛitən	DUTCH	split:A
1437	ˈklivə	DUTCH	split:I
1437	ʃpaltn̩	GERMAN	split:N
1437	ˈskindere	LATIN	split:M
1437	ˈfindere	LATIN	split:E
1437	ʀɐˈʃaɾ	PORTUGUESE	split:O
1437	fɑ̃dʀ	FRENCH	split:E
1437	fɛndere	ITALIAN	split:E
1437	spakkare	ITALIAN	split:R
1437	scolʹtʹəðʹ	OLD_IRISH	split:F
1437	fɔlza	MIDDLE_CORNISH	split:F
1447	ˈðino̞	GREEK	give:B
1447	tam	CLASSICAL_ARMENIAN	give:B
1447	tɑl	ARMENIAN_EASTERN	give:B
1447	dættɨn	OSSETIC	give:B
1447	dɐtt-	OSSETIC_IRON	give:B
1447	dɐtt-	OSSETIC_DIGOR	give:B
1447	di	ASSAMESE	give:B
1447	de-	ORIYA	give:B
1447	deb	BIHARI	give:B
1447	d̪enɑ	MAGAHI	give:B
1447	d̪enə	URDU	give:B
1447	deɳe	MARATHI	give:B
1447	dɑti	OLD_CHURCH_SLAVONIC	give:B
1447	ˈdâti	SERBO-CROATIAN	give:B
1447	ˈdavəm	BULGARIAN	give:B
1447	ˈdadɛ	MACEDONIAN	give:B
1447	davatʲ	RUSSIAN	give:B
1447	ˈdavatɕ	POLISH	give:B
1447	daˈvatsʲ	BELARUSIAN	give:B
1447	daˈvatɪ	UKRAINIAN	give:B
1447	dac	SLOVAK	give:B
1447	daːvat	CZECH	give:B
1447	datʃ	SORBIAN_UPPER	give:B
1447	daɕ	SORBIAN_LOWER	give:B
1447	ˈdǎːti	SLOVENIAN	give:B
1447	ˈɡeva	OLD_NORSE	give:A
1447	ˈcɛːva	ICELANDIC	give:A
1447	ˈd̥ʒeːva	FAROESE	give:A
1447	jiː	NORWEGIAN_RIKSMAL	give:A
1447	jeː	STAVANGERSK	give:A
1447	ˈɡiːva	OLD_SWEDISH	give:A
1447	je:	SWEDISH	give:A
1447	ˈdʒæ̀vɔ	ELFDALIAN	give:A
1447	g̥i	DANISH	give:A
1447	ɡi	DANISH_FJOLDE	give:A
1447	ɡɪː	GUTNISH_LAU	give:A
1447	gɪv	ENGLISH	give:A
1447	ɣevən	DUTCH	give:A
1447	ge:bn̩	GERMAN	give:A
1447	ˈdare	LATIN	give:B
1447	duna	CATALAN	give:B
1447	daɾ	PORTUGUESE	give:B
1447	daɾ	SPANISH	give:B
1447	dɔne	FRENCH	give:B
1447	dare	ITALIAN	give:B
1447	doˈbʹerʹ	OLD_IRISH	give:E
1447	ro:	MIDDLE_CORNISH	give:C
1447	reˈiṽ	MIDDLE_BRETON	give:C
1447	ˈt̪ˠauɾʲ	IRISH	give:E
1434	ˌmaçe̞ˈro̞no	GREEK	stab:Aj
1434	χoˈʦʰɛl	ARMENIAN_EASTERN	stab:D
1434	saʣɨn	OSSETIC	stab:U
1434	rɐχoj-	OSSETIC_IRON	stab:R
1434	rɐtoz-	OSSETIC_DIGOR	stab:R
1434	bɒdh	ASSAMESE	stab:Ab
1434	čhuri_mariba	ORIYA	stab:O/P
1434	səʈəb	BIHARI	stab:Ad
1434	cʰuɽɑ_bʰoknɑ	MAGAHI	stab:Af
1434	ɡʰopnə	URDU	stab:E
1434	bɔsti	OLD_CHURCH_SLAVONIC	stab:G
1434	ˈbɔ̂sti	SERBO-CROATIAN	stab:G
1434	pruˈbɔʒdəm	BULGARIAN	stab:G
1434	pruˈmuʃvəm	BULGARIAN	stab:Ak
1434	ˈubɔdɛ	MACEDONIAN	stab:G
1434	zakaɫɨvatʲ	RUSSIAN	stab:H
1434	dʑgatɕ	POLISH	stab:Ai
1434	bʲitsʲ	BELARUSIAN	stab:Ah
1434	kɔˈɫɔtɪ	UKRAINIAN	stab:H
1434	ˈpixnuc	SLOVAK	stab:Q
1434	ˈbɔdnuc	SLOVAK	stab:G
1434	ˈpiːxnɔut	CZECH	stab:Q
1434	ˈbɔdnɔut	CZECH	stab:G
1434	kʰʊtʃ	SORBIAN_UPPER	stab:H
1434	ˈkawaɕ	SORBIAN_LOWER	stab:H
1434	bɔ̂ːsti	SLOVENIAN	stab:G
1434	ˈstinɣa	OLD_NORSE	stab:B
1434	ˈstiŋɡ̊a	ICELANDIC	stab:B
1434	ˈstɪŋɡ̊a	FAROESE	stab:B
1434	ˈstɪ̀kːə	NORWEGIAN_RIKSMAL	stab:B
1434	ˈstɪ̀kːa	STAVANGERSK	stab:B
1434	ˈstiŋːa	OLD_SWEDISH	stab:B
1434	ˈstɪ̀kːa	SWEDISH	stab:B
1434	ˈstɪ̀ŋːa	SWEDISH	stab:B
1434	ˈògːɑ	ELFDALIAN	stab:Z
1434	ˈsd̥ʰeg̥ʰə	DANISH	stab:B
1434	sdeɡ	DANISH_FJOLDE	stab:B
1434	ˈstɪkːɛ	GUTNISH_LAU	stab:B
1434	stikjə	FRISIAN	stab:B
1434	stekən	DUTCH	stab:B
1434	ɛɐ̯ʃtɛçn̩	GERMAN	stab:B
1434	ˈfodere	LATIN	stab:G
1434	əpunɲəla	CATALAN	stab:F
1434	ɐpuɲɐˈlaɾ	PORTUGUESE	stab:F
1434	apuɲalaɾ	SPANISH	stab:F
1434	pwaɲaʀde	FRENCH	stab:F
1434	akkoltellare	ITALIAN	stab:W
1434	sa:ðʹəðʹ	OLD_IRISH	stab:N
1434	gwana	MIDDLE_CORNISH	stab:L
1393	ˈce̞raˌto̞	GREEK	horn:A
1393	ełǰewr	CLASSICAL_ARMENIAN	horn:E
1393	xiŋ	ASSAMESE	horn:A
1393	siŋhɔ	ORIYA	horn:A
1393	siŋgh	BIHARI	horn:A
1393	sĩŋɡʰ	MAGAHI	horn:A
1393	siŋɡ	URDU	horn:A
1393	ʃiŋga	MARATHI	horn:A
1393	rɔɡʊ̆	OLD_CHURCH_SLAVONIC	horn:B
1393	rɔ̂ːɡ	SERBO-CROATIAN	horn:B
1393	rɔɡ	BULGARIAN	horn:B
1393	roɡ	MACEDONIAN	horn:B
1393	rɔg	RUSSIAN	horn:B
1393	ruɡ	POLISH	horn:B
1393	roɣ	BELARUSIAN	horn:B
1393	rʲiɦ	UKRAINIAN	horn:B
1393	rɔɦ	SLOVAK	horn:B
1393	rɔɦ	CZECH	horn:B
1393	ʀʊ	SORBIAN_UPPER	horn:B
1393	rɔɡ	SORBIAN_LOWER	horn:B
1393	rôːɡ	SLOVENIAN	horn:B
1393	horn	OLD_NORSE	horn:A
1393	hɔrd̥n	ICELANDIC	horn:A
1393	hɔd̥n	FAROESE	horn:A
1393	huːɳ	NORWEGIAN_RIKSMAL	horn:A
1393	ˈhɔdːn̩	STAVANGERSK	horn:A
1393	horn	OLD_SWEDISH	horn:A
1393	hu:ɳ	SWEDISH	horn:A
1393	ʉənː	ELFDALIAN	horn:A
1393	hoɐ̯ˀn	DANISH	horn:A
1393	huoɹn	DANISH_FJOLDE	horn:A
1393	honː	GUTNISH_LAU	horn:A
1393	horn	DUTCH	horn:A
1393	hɔrn	GERMAN	horn:A
1393	ˈkornuː	LATIN	horn:A
1393	kweɾno	SPANISH	horn:A
1393	kɔʀn	FRENCH	horn:A
1393	kɔrno	ITALIAN	horn:A
1393	aðərk	OLD_IRISH	horn:C
1393	bʹenn	OLD_IRISH	horn:J
1393	korn	OLD_IRISH	horn:A
1393	kɔrn	MIDDLE_CORNISH	horn:A
1393	ˈkorn	MIDDLE_BRETON	horn:A
1393	ˈkɔrn	BRETON	horn:A
1393	ɤ.əɾk	IRISH	horn:C
1393	koːɾˠn̪ˠ	IRISH	horn:A
1228	ʝi	GREEK	earth:M
1228	ˈxo̞ma	GREEK	earth:I
1228	erkir	CLASSICAL_ARMENIAN	earth:U
1228	zæχχ	OSSETIC	earth:T
1228	žɐχχ	OSSETIC_IRON	earth:T
1228	zɐnχɐ	OSSETIC_DIGOR	earth:T
1228	mati	ASSAMESE	earth:E
1228	bhũĩ	ORIYA	earth:N
1228	maʈi	ORIYA	earth:E
1228	sənsar	BIHARI	earth:R
1228	prithbi	BIHARI	earth:S
1228	bʰuĩjɑ	MAGAHI	earth:N
1228	ɟəmin	MAGAHI	earth:C
1228	zəmin	URDU	earth:C
1228	dzəmin	MARATHI	earth:C
1228	pɽtʰwi:	MARATHI	earth:S
1228	zɛmʎa	OLD_CHURCH_SLAVONIC	earth:C
1228	ˈzɛ̌mʎa	SERBO-CROATIAN	earth:C
1228	zɘˈmʲa	BULGARIAN	earth:C
1228	ˈzemja	MACEDONIAN	earth:C
1228	zʲɛmlʲa	RUSSIAN	earth:C
1228	ˈʑɛmja	POLISH	earth:C
1228	zʲaˈmlʲa	BELARUSIAN	earth:C
1228	zɛˈmlʲa	UKRAINIAN	earth:C
1228	zɛm	SLOVAK	earth:C
1228	ˈzɛmɲɛ	CZECH	earth:C
1228	ˈzemja	SORBIAN_UPPER	earth:C
1228	ˈzemja	SORBIAN_LOWER	earth:C
1228	ˈzɛ̂ːmlja	SLOVENIAN	earth:C
1228	jɔrð	OLD_NORSE	earth:B
1228	mold	OLD_NORSE	earth:H
1228	jœrð	ICELANDIC	earth:B
1228	mɔld	ICELANDIC	earth:H
1228	mɔld̥	FAROESE	earth:H
1228	jøːɹ	FAROESE	earth:B
1228	juːɾ	NORWEGIAN_RIKSMAL	earth:B
1228	juːʁ	STAVANGERSK	earth:B
1228	mɔlː	STAVANGERSK	earth:H
1228	joːrð	OLD_SWEDISH	earth:B
1228	muld	OLD_SWEDISH	earth:H
1228	juːɖ	SWEDISH	earth:B
1228	mɵlː	SWEDISH	earth:H
1228	mʉld	ELFDALIAN	earth:H
1228	joˀɐ̯	DANISH	earth:B
1228	mulˀ	DANISH	earth:H
1228	juoɹ	DANISH_FJOLDE	earth:B
1228	muld	GUTNISH_LAU	earth:H
1228	joːrd	GUTNISH_LAU	earth:B
1228	ɜ:θ	ENGLISH	earth:B
1228	i.ədə	FRISIAN	earth:B
1228	ardə	DUTCH	earth:B
1228	e:ɐ̯də	GERMAN	earth:B
1228	ˈhumus	LATIN	earth:C
1228	ˈterːa	LATIN	earth:F
1228	ˈtɛrə	CATALAN	earth:F
1228	ˈtɛʀɐ	PORTUGUESE	earth:F
1228	tjera	SPANISH	earth:F
1228	tɛʀ	FRENCH	earth:F
1228	tɛrra	ITALIAN	earth:F
1228	tʹi:rʹ	OLD_IRISH	earth:F
1228	kʹrʹe:	OLD_IRISH	earth:Q
1228	taləṽ	OLD_IRISH	earth:A
1228	ti:r	MIDDLE_CORNISH	earth:F
1228	dɔ:r	MIDDLE_CORNISH	earth:G
1228	ˈduːar	MIDDLE_BRETON	earth:G
1228	ˈduːar	BRETON	earth:G
730	ˈfiði	GREEK	snake:D
730	awj	CLASSICAL_ARMENIAN	snake:D
730	kalm	OSSETIC	snake:Q
730	kalm	OSSETIC_IRON	snake:Q
730	χelagɐ	OSSETIC_DIGOR	snake:R
730	xap	ASSAMESE	snake:E
730	sapɔ	ORIYA	snake:E
730	sãp	BIHARI	snake:E
730	sɑ̃p	MAGAHI	snake:E
730	sɑ̃p	URDU	snake:E
730	sap	MARATHI	snake:E
730	zmija	OLD_CHURCH_SLAVONIC	snake:H
730	ˈzmǐja	SERBO-CROATIAN	snake:H
730	zmiˈja	BULGARIAN	snake:H
730	ˈzmija	MACEDONIAN	snake:H
730	zmʲɛja	RUSSIAN	snake:H
730	vɔɰ̃ʐ	POLISH	snake:D
730	zʲmʲaˈja	BELARUSIAN	snake:H
730	zmiˈja	UKRAINIAN	snake:H
730	ɦad	SLOVAK	snake:I
730	ɦad	CZECH	snake:I
730	had	SORBIAN_UPPER	snake:I
730	huʐ	SORBIAN_LOWER	snake:D
730	kǎːtʃa	SLOVENIAN	snake:V
730	ormr	OLD_NORSE	snake:K
730	snaːkr	OLD_NORSE	snake:J
730	ˈslanɣi	OLD_NORSE	snake:B
730	naðr	OLD_NORSE	snake:G
730	ˈstlauŋɡ̊a	ICELANDIC	snake:B
730	ˈɔrmʏr	ICELANDIC	snake:K
730	ˈstnauːkʰʏr	ICELANDIC	snake:J
730	ˈsnɔaːkʰʊɹ	FAROESE	snake:J
730	ˈɔɹmʊɹ	FAROESE	snake:K
730	ˈslaŋɡ̊a	FAROESE	snake:B
730	uɾm	NORWEGIAN_RIKSMAL	snake:K
730	ˈslàŋːə	NORWEGIAN_RIKSMAL	snake:B
730	ɔʁm	STAVANGERSK	snake:K
730	ˈslaŋːa	OLD_SWEDISH	snake:B
730	ˈormber	OLD_SWEDISH	snake:K
730	ʊrm	SWEDISH	snake:K
730	ʉərm	ELFDALIAN	snake:K
730	ˈslɑŋə	DANISH	snake:B
730	snoˀ	DANISH	snake:J
730	snuoɣ	DANISH_FJOLDE	snake:J
730	ˈslɑŋə	DANISH_FJOLDE	snake:B
730	orm	GUTNISH_LAU	snake:K
730	sneɪk	ENGLISH	snake:J
730	slaŋə	FRISIAN	snake:B
730	slɑŋ	DUTCH	snake:B
730	ʃlaŋə	GERMAN	snake:B
730	ˈaŋgwis	LATIN	snake:D
730	ˈserpeːns	LATIN	snake:E
730	seɾp	CATALAN	snake:E
730	sɨɾˈpẽtɨ	PORTUGUESE	snake:E
730	ˈkɔβɾɐ	PORTUGUESE	snake:F
730	seɾpjente	SPANISH	snake:E
730	sɛʀpɑ̃	FRENCH	snake:E
730	sɛrpe	ITALIAN	snake:E
730	naθərʹ	OLD_IRISH	snake:G
1443	ˌpe̞rpaˈto̞	GREEK	walk:J
1443	ʦæwɨn	OSSETIC	walk:U
1443	sɐw-	OSSETIC_IRON	walk:U
1443	cɐw-	OSSETIC_DIGOR	walk:U
1443	phur	ASSAMESE	walk:Ae
1443	cali	ORIYA	walk:K
1443	cələb	BIHARI	walk:K
1443	jaeəb	BIHARI	walk:Ah
1443	ʈəhələb	BIHARI	walk:Ag
1443	təhəlnɑ	MAGAHI	walk:Ai
1443	ʧəlnə	URDU	walk:K
1443	tsalɳe	MARATHI	walk:K
1443	iti	OLD_CHURCH_SLAVONIC	walk:S
1443	xɔditi	OLD_CHURCH_SLAVONIC	walk:F
1443	ˈǐtɕi	SERBO-CROATIAN	walk:S
1443	xɔ̌ːdati	SERBO-CROATIAN	walk:F
1443	vərˈvʲɤ	BULGARIAN	walk:An
1443	ˈxɔdʲə	BULGARIAN	walk:F
1443	ˈodam	MACEDONIAN	walk:F
1443	xodʲitʲ	RUSSIAN	walk:F
1443	iɕtɕ	POLISH	walk:S
1443	ˈxɔdʑitɕ	POLISH	walk:F
1443	isʲˈtsʲi	BELARUSIAN	walk:S
1443	xaˈdzʲitsʲ	BELARUSIAN	walk:F
1443	xɔˈdɪtɪ	UKRAINIAN	walk:F
1443	iˈtɪ	UKRAINIAN	walk:S
1443	iːsc	SLOVAK	walk:S
1443	ˈxɔɟic	SLOVAK	walk:F
1443	jiːt	CZECH	walk:S
1443	ˈxɔɟɪt	CZECH	walk:F
1443	hitʃ	SORBIAN_UPPER	walk:S
1443	ˈkʰɔdʒitʃ	SORBIAN_UPPER	walk:F
1443	hɘ̟ɕ	SORBIAN_LOWER	walk:S
1443	ˈxɘ̟jʑiɕ	SORBIAN_LOWER	walk:F
1443	ˈǐːti	SLOVENIAN	walk:S
1443	xɔˈdǐːti	SLOVENIAN	walk:F
1443	ˈɡanɣa	OLD_NORSE	walk:G
1443	ˈɡ̊auŋɡ̊a	ICELANDIC	walk:G
1443	ˈɡaŋɡ̊a	FAROESE	walk:G
1443	ɡoː	NORWEGIAN_RIKSMAL	walk:G
1443	ɡoː	STAVANGERSK	walk:G
1443	ˈɡaŋːa	OLD_SWEDISH	walk:G
1443	go:	SWEDISH	walk:G
1443	goː	ELFDALIAN	walk:G
1443	g̥ɔˀ	DANISH	walk:G
1443	ɡoa	DANISH_FJOLDE	walk:G
1443	ˈlaupɛ	GUTNISH_LAU	walk:A
1443	ɡɑː	GUTNISH_LAU	walk:G
1443	wɔ:k	ENGLISH	walk:H
1443	wɑndələn	DUTCH	walk:Ab
1443	ˈlopə	DUTCH	walk:A
1443	ge:ən	GERMAN	walk:G
1443	ambuˈlaːre	LATIN	walk:D
1443	əna	CATALAN	walk:D
1443	kəmina	CATALAN	walk:T
1443	kɐmiˈɲaɾ	PORTUGUESE	walk:T
1443	ɐ̃ˈdaɾ	PORTUGUESE	walk:D
1443	kaminaɾ	SPANISH	walk:T
1443	maʀʃe	FRENCH	walk:I
1443	kamminare	ITALIAN	walk:T
1443	eθəðʹ	OLD_IRISH	walk:Z
1443	sʹiβəl	OLD_IRISH	walk:L
1443	kɛrðɛs	MIDDLE_CORNISH	walk:E
2009	ˈscilo̞s	GREEK	dog:G
2009	ˈcio̞n	GREEK	dog:A
2009	ʃun	CLASSICAL_ARMENIAN	dog:A
2009	ʃun	ARMENIAN_EASTERN	dog:A
2009	kwɨdz	OSSETIC	dog:B
2009	kʷyz	OSSETIC_IRON	dog:B
2009	kuj	OSSETIC_DIGOR	dog:B
2009	kukurɔ	ORIYA	dog:D
2009	kukur	BIHARI	dog:D
2009	kut̪t̪ɑ	MAGAHI	dog:D
2009	kʊt̪ɑ	URDU	dog:H
2009	kutɾa	MARATHI	dog:H
2009	pɪ̆sʊ̆	OLD_CHURCH_SLAVONIC	dog:E
2009	pâs	SERBO-CROATIAN	dog:E
2009	ˈkutʃɘ	BULGARIAN	dog:K
2009	ˈkutʃɛ	MACEDONIAN	dog:K
2009	sabaka	RUSSIAN	dog:A
2009	pjɛs	POLISH	dog:E
2009	saˈbaka	BELARUSIAN	dog:A
2009	pɛs	UKRAINIAN	dog:E
2009	sɔˈbaka	UKRAINIAN	dog:A
2009	pɛs	SLOVAK	dog:E
2009	pɛs	CZECH	dog:E
2009	psɘ̟k	SORBIAN_UPPER	dog:E
2009	pjas	SORBIAN_LOWER	dog:E
2009	pəs	SLOVENIAN	dog:E
2009	hundr	OLD_NORSE	dog:A
2009	ˈrakːi	OLD_NORSE	dog:Q
2009	ˈhʏnd̥ʏr	ICELANDIC	dog:A
2009	ˈraʰkːɪ	ICELANDIC	dog:Q
2009	ˈhʊnd̥ʊɹ	FAROESE	dog:A
2009	ˈɹaʰkːɪ	FAROESE	dog:Q
2009	ˈbɪ̀çːə	NORWEGIAN_RIKSMAL	dog:R
2009	hʉnː	NORWEGIAN_RIKSMAL	dog:A
2009	ˈɾàkːə	NORWEGIAN_RIKSMAL	dog:Q
2009	hunː	STAVANGERSK	dog:A
2009	ˈrakːe	OLD_SWEDISH	dog:Q
2009	ˈhunder	OLD_SWEDISH	dog:A
2009	hɵnd	SWEDISH	dog:A
2009	rɑ̀kːɛ	ELFDALIAN	dog:Q
2009	hunˀ	DANISH	dog:A
2009	huːnʲ	DANISH_FJOLDE	dog:A
2009	hund	GUTNISH_LAU	dog:A
2009	hun	FRISIAN	dog:A
2009	hɔnt	DUTCH	dog:A
2009	hʊnt	GERMAN	dog:A
2009	ˈkanis	LATIN	dog:A
2009	gos	CATALAN	dog:L
2009	kɐ̃ũ	PORTUGUESE	dog:A
2009	ʃi_ɛ̃	FRENCH	dog:A
2009	kane	ITALIAN	dog:A
2009	ku:	OLD_IRISH	dog:A
2009	madrəð	OLD_IRISH	dog:I
2009	ki:	MIDDLE_CORNISH	dog:A
2009	ˈkiː	MIDDLE_BRETON	dog:A
2009	ˈkiː	BRETON	dog:A
2009	ku:	IRISH	dog:A
2009	ˈmˠad̪ˠɾˠə	IRISH	dog:I
1442	ˈste̞ko̞ˌme̞	GREEK	stand:B
1442	kɑngˈnɛl	ARMENIAN_EASTERN	stand:J
1442	læwwɨn	OSSETIC	stand:F
1442	lɐw-	OSSETIC_IRON	stand:F
1442	lɐw-	OSSETIC_DIGOR	stand:F
1442	uth	ASSAMESE	stand:P
1442	ʈhia	ORIYA	stand:B
1442	ubha	ORIYA	stand:S
1442	ʈharh_haeəb	BIHARI	stand:T
1442	kʰəɽɑ__honɑ	MAGAHI	stand:D
1442	kʰəɽe_honə	URDU	stand:D
1442	ubʰə_ɾaɦne	MARATHI	stand:B
1442	stɔjati	OLD_CHURCH_SLAVONIC	stand:B
1442	ˈstǎjati	SERBO-CROATIAN	stand:B
1442	stuˈjɤ	BULGARIAN	stand:B
1442	ˈsto.i	MACEDONIAN	stand:B
1442	stɔjatʲ	RUSSIAN	stand:B
1442	statɕ	POLISH	stand:B
1442	staˈjatsʲ	BELARUSIAN	stand:B
1442	stɔˈjatɪ	UKRAINIAN	stand:B
1442	staːc	SLOVAK	stand:B
1442	staːt	CZECH	stand:B
1442	statʃ	SORBIAN_UPPER	stand:B
1442	ˈstɔjaɕ	SORBIAN_LOWER	stand:B
1442	ˈstǎːti	SLOVENIAN	stand:B
1442	ˈstanda	OLD_NORSE	stand:B
1442	ˈstand̥a	ICELANDIC	stand:B
1442	ˈstand̥a	FAROESE	stand:B
1442	stoː	NORWEGIAN_RIKSMAL	stand:B
1442	stoː	STAVANGERSK	stand:B
1442	ˈstanda	OLD_SWEDISH	stand:B
1442	sto:	SWEDISH	stand:B
1442	ˈstɑ̀ndɑ	ELFDALIAN	stand:B
1442	sd̥ʰɔˀ	DANISH	stand:B
1442	sdɔː	DANISH_FJOLDE	stand:B
1442	stɑː	GUTNISH_LAU	stand:B
1442	stænd	ENGLISH	stand:B
1442	stɪ.ən	FRISIAN	stand:B
1442	stan	DUTCH	stand:B
1442	ʃte:ən	GERMAN	stand:B
1442	staːre	LATIN	stand:B
1442	ɨʃˈtaɾ_ɐ̃j_pɛ	PORTUGUESE	stand:H
1442	estaɾ_de_pje	SPANISH	stand:H
1442	ɛtʀ	FRENCH	stand:E
1442	stare_im_pjɛdi	ITALIAN	stand:B
1442	doˈarʹəsʹəðər	OLD_IRISH	stand:B
1442	ʃasˠ	IRISH	stand:B
1420	me̞ˈtro̞	GREEK	count:I
1420	tʰiu̯-ɛ-m	CLASSICAL_ARMENIAN	count:Q
1420	tʰəʋɛl	ARMENIAN_EASTERN	count:Q
1420	hɑmɾɛl	ARMENIAN_EASTERN	count:O
1420	hɑʃˈvɛl	ARMENIAN_EASTERN	count:K
1420	nɨmajɨn	OSSETIC	count:I
1420	nymaj-	OSSETIC_IRON	count:I
1420	nimaj-	OSSETIC_DIGOR	count:I
1420	gɒn	ASSAMESE	count:C
1420	gɔɳ-iba	ORIYA	count:C
1420	ganəb	BIHARI	count:C
1420	ɡinnɑ	MAGAHI	count:C
1420	ɡɪnnə	URDU	count:C
1420	modzɳe	MARATHI	count:V
1420	tʃisti	OLD_CHURCH_SLAVONIC	count:G
1420	ˈbrɔ̌jati	SERBO-CROATIAN	count:F
1420	bruˈjɤ	BULGARIAN	count:F
1420	ˈbro.i	MACEDONIAN	count:F
1420	stʃitatʲ	RUSSIAN	count:G
1420	ˈlitʂɘ̟ʨ	POLISH	count:H
1420	lʲiˈtʂɨtsʲ	BELARUSIAN	count:H
1420	lʲiˈtʂɪtɪ	UKRAINIAN	count:H
1420	raxuˈvatɪ	UKRAINIAN	count:P
1420	ˈpɔtʃiːtac	SLOVAK	count:G
1420	ˈpɔtʃiːtat	CZECH	count:G
1420	ˈlitʃitʃ	SORBIAN_UPPER	count:H
1420	ˈraxnowaɕ	SORBIAN_LOWER	count:P
1420	ˈlʲitsɘ̟ɕ	SORBIAN_LOWER	count:H
1420	ˈʃtěːti	SLOVENIAN	count:G
1420	ˈtelja	OLD_NORSE	count:A
1420	ˈtʰɛlja	ICELANDIC	count:A
1420	ˈtʰɛlja	FAROESE	count:A
1420	ˈtɛ̀lːə	NORWEGIAN_RIKSMAL	count:A
1420	ˈtɛ̀lːa	STAVANGERSK	count:A
1420	ˈtælia	OLD_SWEDISH	count:A
1420	ˈrɛ̀:kna	SWEDISH	count:P
1420	ˈrɛ̀kːɛn	ELFDALIAN	count:P
1420	ˈd̥ʰɛlə	DANISH	count:A
1420	teːl	DANISH_FJOLDE	count:A
1420	ˈtɛːlɛ	GUTNISH_LAU	count:A
1420	kaʊnt	ENGLISH	count:D
1420	tɛlə	FRISIAN	count:A
1420	rekənən	DUTCH	count:P
1420	tellən	DUTCH	count:A
1420	t͜sɛ:lən	GERMAN	count:A
1420	numeˈraːre	LATIN	count:N
1420	kumta	CATALAN	count:D
1420	kõˈtaɾ	PORTUGUESE	count:D
1420	kontaɾ	SPANISH	count:D
