language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens
French		to ride	367	367	ʃəvoʃe	1425	ʃ ə v o ʃ e
Dutch		to ride	367	367	rɛɪdə	1424	r ɛi d ə
English		to ride	367	367	raɪd	1424	r aɪ d
German		to rise	568	568	auf#ʃteːən	1683	au f _ ʃ t eː ə n
French		to rise	568	568	mɔ̃te	1685	m ɔ̃ t e
Dutch		to rise	568	568	ɔp#koːmə	1686	ɔ p _ k oː m ə
English		to rise	568	568	raɪz	1684	r aɪ z
German		to roast or fry	2146	2146	rɶːstən	2014	r ɶː s t ə n
French		to roast or fry	2146	2146	ʀɔtiʀ	2014	ʀ ɔ t i ʀ
French		to roast or fry	2146	2146	fʀiʀ	2016	f ʀ i ʀ
Dutch		to roast or fry	2146	2146	braːdə	2015	b r aː d ə
English		to roast or fry	2146	2146	rɔːst	2014	r ɔː s t
English		to roast or fry	2146	2146	fraɪ	2016	f r aɪ
German		to roll	827	827	vɛlʦən	2120	v ɛ l ts ə n
German		to roll	827	827	rɔlən	-2121	r ɔ l ə n
French		to roll	827	827	ʀule	2121	ʀ u l e
Dutch		to roll	827	827	rɔlə	-2121	r ɔ l ə
English		to roll	827	827	rəʊl	-2121	r əu l
German		to rub	1449	1449	vɪʃən	843	v ɪ ʃ ə n
French		to rub	1449	1449	esɥije	846	e s ɥ i j e
Dutch		to rub	1449	1449	wrɛɪvə	845	w r ɛi v ə
English		to rub	1449	1449	rʌb	844	r ʌ b
German		to sell	1571	1571	fɛr#kaufən	240	f ɛ r _ k au f ə n
French		to sell	1571	1571	vɑ̃dʀ	242	v ɑ̃ d ʀ
Dutch		to sell	1571	1571	vər#koːpə	240	v ə r _ k oː p ə
English		to sell	1571	1571	sɛl	241	s ɛ l
German		to send	1127	1127	ʃɪkən	1438	ʃ ɪ k ə n
French		to send	1127	1127	ɑ̃vwaje	1440	ɑ̃ v w a j e
Dutch		to send	1127	1127	zɛndə	1439	z ɛ n d ə
English		to send	1127	1127	sɛnd	1439	s ɛ n d
German		to share	884	884	aus#tailən	885	au s _ t ai l ə n
French		to share	884	884	paʀtaʒe	887	p a ʀ t a ʒ e
Dutch		to share	884	884	deːlə	885	d eː l ə
English		to share	884	884	ʃɛər	886	ʃ ɛ ə r
German		to shiver	52	52	frœstəln	1967	f r œ s t ə l n
French		to shiver	52	52	fʀisɔne	1965	f ʀ i s ɔ n e
Dutch		to shiver	52	52	rɪlə	1966	r ɪ l ə
English		to shiver	52	52	ʃɪvər	1964	ʃ ɪ v ə r
German		to shut	1046	1046	ʦuː#maxən	1483	ts uː _ m a x ə n
French		to shut	1046	1046	fɛʀme	1485	f ɛ ʀ m e
Dutch		to shut	1046	1046	slœytə	1484	s l œi t ə
English		to shut	1046	1046	kləʊs	1486	k l əu s
German		to sieve or to strain	86	86	ziːbən	1261	z iː b ə n
French		to sieve or to strain	86	86	pɑse	1262	p ɑ s e
Dutch		to sieve or to strain	86	86	zeːvə	1261	z eː v ə
English		to sieve or to strain	86	86	sɪv	1261	s ɪ v
English		to sieve or to strain	86	86	streɪn	1263	s t r eɪ n
German		to sink	1088	1088	zɛŋkən	1062	z ɛ ŋ k ə n
French		to sink	1088	1088	sɔ̃bʀe	1064	s ɔ̃ b ʀ e
Dutch		to sink	1088	1088	zɪŋkə	1062	z ɪ ŋ k ə
English		to sink	1088	1088	sɪŋk	1062	s ɪ ŋ k
German		to skin	291	291	hɔytən	1934	h ɔi t ə n
French		to skin	291	291	ekɔʀʃe	1936	e k ɔ ʀ ʃ e
Dutch		to skin	291	291	vɪlə	1937	v ɪ l ə
English		to skin	291	291	skɪn	1935	s k ɪ n
German		to sleep	1585	1585	ʃlaːfən	1959	ʃ l aː f ə n
French		to sleep	1585	1585	dɔʀmiʀ	1960	d ɔ ʀ m i ʀ
Dutch		to sleep	1585	1585	slaːpə	1959	s l aː p ə
English		to sleep	1585	1585	sliːp	1959	s l iː p
German		to slide or slip	1324	1324	ɡlaitən	135	g l ai t ə n
French		to slide or slip	1324	1324	ɡlise	6053	g l i s e
Dutch		to slide or slip	1324	1324	xlɛɪdə	135	x l ɛi d ə
English		to slide or slip	1324	1324	slaɪd	135	s l aɪ d
German		to sneeze	1621	1621	niːzən	472	n iː z ə n
French		to sneeze	1621	1621	etɛʀnɥe	473	e t ɛ ʀ n ɥ e
Dutch		to sneeze	1621	1621	niːzə	472	n iː z ə
English		to sneeze	1621	1621	sniːz	472	s n iː z
German		to snore	1983	1983	ʃnarxən	694	ʃ n a r x ə n
French		to snore	1983	1983	ʀɔ̃fle	695	ʀ ɔ̃ f l e
Dutch		to snore	1983	1983	snʉrkə	694	s n ʉ r k ə
English		to snore	1983	1983	snɔːr	694	s n ɔː r
German		to sow	748	748	zæ:.ən	471	z æː ə n
French		to sow	748	748	səme	471	s ə m e
Dutch		to sow	748	748	zaːjə	471	z aː j ə
English		to sow	748	748	səʊ	471	s əu
German		to spin	121	121	ʃpɪnən	624	ʃ p ɪ n ə n
French		to spin	121	121	file	625	f i l e
Dutch		to spin	121	121	spɪnə	624	s p ɪ n ə
English		to spin	121	121	spɪn	624	s p ɪ n
German		to spit	1440	1440	ʃpʊkən	1546	ʃ p ʊ k ə n
French		to spit	1440	1440	kʀaʃe	1547	k ʀ a ʃ e
Dutch		to spit	1440	1440	spyːɣə	1546	s p yː ɣ ə
English		to spit	1440	1440	spɪt	1546	s p ɪ t
German		to split	1437	1437	ʃpaltən	1928	ʃ p a l t ə n
French		to split	1437	1437	fɑ̃dʀ	1929	f ɑ̃ d ʀ
Dutch		to split	1437	1437	splɛɪtə	1928	s p l ɛi t ə
English		to split	1437	1437	splɪt	1928	s p l ɪ t
German		to spread out	38	38	ʃtrɔyən	890	ʃ t r ɔ i ə n
French		to spread out	38	38	etale	889	e t a l e
French		to spread out	38	38	epaʀpije	891	e p a ʀ p i j e
Dutch		to spread out	38	38	œyt#sprɛɪdə	888	œi t _ s p r ɛi d ə
English		to spread out	38	38	sprɛd#aʊt	888	s p r ɛ d _ aʊ t
German		to squeeze	1414	1414	aus#vrɪŋən	1579	au s _ v r ɪ ŋ ə n
French		to squeeze	1414	1414	pʀese	1581	p ʀ e s e
Dutch		to squeeze	1414	1414	œyt#pɛrsə	-1581	œi t _ p ɛ r s ə
English		to squeeze	1414	1414	skwiːz	1580	s k w iː z
German		to stab	1434	1434	ɛr#ʃtɛxən	2210	ɛ r _ ʃ t ɛ x ə n
German		to stab	1434	1434	ʃtɛxən	2210	ʃ t ɛ x ə n
French		to stab	1434	1434	pwaɲaʀde	2211	p w a ɲ a ʀ d e
Dutch		to stab	1434	1434	steːkə	2210	s t eː k ə
English		to stab	1434	1434	stæb	6040	s t æ b
German		to stretch	214	214	ʃtrɛkən	858	ʃ t r ɛ k ə n
French		to stretch	214	214	etɑ̃dʀ	859	e t ɑ̃ d ʀ
Dutch		to stretch	214	214	œyt#rɛkə	858	œi t _ r ɛ k ə
English		to stretch	214	214	strɛʧ	858	s t r ɛ tʃ
German		to strike or hit or beat	2133	2133	ʃlaːɡən	1921	ʃ l aː g ə n
French		to strike or hit or beat	2133	2133	fʀape	1923	f ʀ a p e
Dutch		to strike or hit or beat	2133	2133	slaːn	1921	s l aː n
English		to strike or hit or beat	2133	2133	hɪt	1922	h ɪ t
English		to strike or hit or beat	2133	2133	biːt	1924	b iː t
German		to suck	1421	1421	zauɡən	384	z au g ə n
French		to suck	1421	1421	syse	384	s y s e
Dutch		to suck	1421	1421	zœyɣə	384	z œi ɣ ə
English		to suck	1421	1421	sʌk	384	s ʌ k
German		to swallow	897	897	ʃlʊkən	2180	ʃ l ʊ k ə n
French		to swallow	897	897	avale	2182	a v a l e
Dutch		to swallow	897	897	doːrs#lɪkə	2180	d oː r s _ l ɪ k ə
English		to swallow	897	897	swɔləʊ	2181	s w ɔ l əu
German		to swim	1439	1439	ʃvɪmən	476	ʃ v ɪ m ə n
French		to swim	1439	1439	naʒe	477	n a ʒ e
Dutch		to swim	1439	1439	zwɛmə	476	z w ɛ m ə
English		to swim	1439	1439	swɪm	476	s w ɪ m
German		to take	1749	1749	neːmən	1408	n eː m ə n
French		to take	1749	1749	pʀɑ̃dʀ	1410	p ʀ ɑ̃ d ʀ
Dutch		to take	1749	1749	neːmə	1408	n eː m ə
English		to take	1749	1749	teɪk	1409	t eɪ k
German		to tear	1735	1735	raisən	193	r ai s ə n
French		to tear	1735	1735	deʃiʀe	195	d e ʃ i ʀ e
Dutch		to tear	1735	1735	sxøːrə	196	s x øː r ə
English		to tear	1735	1735	tɛər	194	t ɛ ə r
German		to throw	1456	1456	vɛrfən	1696	v ɛ r f ə n
French		to throw	1456	1456	ʒəte	1698	ʒ ə t e
Dutch		to throw	1456	1456	wɛrpə	1696	w ɛ r p ə
English		to throw	1456	1456	θrəʊ	1697	θ r əu
German		to tie	1917	1917	bɪndən	289	b ɪ n d ə n
French		to tie	1917	1917	lje	292	l j e
Dutch		to tie	1917	1917	bɪndə	289	b ɪ n d ə
English		to tie	1917	1917	baɪnd	289	b aɪ n d
German		to turn	1588	1588	ʊm#dreːən	2116	ʊ m _ d r eː ə n
French		to turn	1588	1588	ʀə#tuʀne	2117	ʀ ə _ t u ʀ n e
Dutch		to turn	1588	1588	ɔm#draːjə	2116	ɔ m _ d r aː j ə
English		to turn	1588	1588	tɜːn	-2117	t ɜː n
German		to twist	430	430	dreːən	2127	d r eː ə n
German		to twist	430	430	flɛxtən	2131	f l ɛ x t ə n
French		to twist	430	430	tɔʀdʀ	2129	t ɔ ʀ d ʀ
Dutch		to twist	430	430	draːjə	2127	d r aː j ə
English		to twist	430	430	twɪst	2128	t w ɪ s t
German		to vomit	1278	1278	ɛr#brɛxən	1542	ɛ r _ b r ɛ x ə n
German		to vomit	1278	1278	kɔʦən	1544	k ɔ ts ə n
French		to vomit	1278	1278	vɔmiʀ	1543	v ɔ m i ʀ
Dutch		to vomit	1278	1278	braːkə	1542	b r aː k ə
English		to vomit	1278	1278	vɔmɪt	-1543	v ɔ m ɪ t
English		to vomit	1278	1278	pjuːk	1545	p j uː k
German		to wash	1453	1453	vaʃən	908	v a ʃ ə n
French		to wash	1453	1453	lave	909	l a v e
Dutch		to wash	1453	1453	wɑsə	908	w ɑ s ə
English		to wash	1453	1453	wɔʃ	908	w ɔ ʃ
German		to weave	133	133	veːbən	626	v eː b ə n
French		to weave	133	133	tise	627	t i s e
Dutch		to weave	133	133	weːvə	626	w eː v ə
English		to weave	133	133	wiːv	626	w iː v
German		to weave or plait/braid	1729	1729	flɛxtən	995	f l ɛ x t ə n
French		to weave or plait/braid	1729	1729	tʀɛse	997	t ʀ ɛ s e
Dutch		to weave or plait/braid	1729	1729	vlɛxtə	995	v l ɛ x t ə
English		to weave or plait/braid	1729	1729	wiːv	996	w iː v
German		to weigh	1098	1098	viːɡən	877	v iː g ə n
French		to weigh	1098	1098	pəze	879	p ə z e
Dutch		to weigh	1098	1098	weːɣə	877	w eː ɣ ə
English		to weigh	1098	1098	weɪ	878	w eɪ
German		to wrap	1113	1113	vɪkəln	2125	v ɪ k ə l n
French		to wrap	1113	1113	ɑ̃ʀule	2124	ɑ̃ ʀ u l e
Dutch		to wrap	1113	1113	wɪkələ	2125	w ɪ k ə l ə
English		to wrap	1113	1113	ræp	2123	r æ p
German		to yawn	1028	1028	ɡafən	1556	g a f ə n
French		to yawn	1028	1028	bɑje	1558	b ɑ j e
Dutch		to yawn	1028	1028	xeːwə	1556	x eː w ə
English		to yawn	1028	1028	jɔːn	1557	j ɔː n
German		twelve	1707	1707	ʦvœlf	700	ts v œ l f
French		twelve	1707	1707	duz	701	d u z
Dutch		twelve	1707	1707	twaːlf	700	t w aː l f
English		twelve	1707	1707	twɛlv	700	t w ɛ l v
German		we	1212	1212	viːr	1059	v iː r
French		we	1212	1212	nu	1061	n u
Dutch		we	1212	1212	wɛɪ	1059	w ɛi
English		we	1212	1212	wiː	1059	w iː
German		weak	1601	1601	ʃvax	1906	ʃ v a x
French		weak	1601	1601	fɛbl	1908	f ɛ b l
Dutch		weak	1601	1601	zwɑk	1906	z w ɑ k
English		weak	1601	1601	wiːk	1907	w iː k
German		wide	1243	1243	brait	1193	b r ai t
French		wide	1243	1243	laʀʒ	1195	l a ʀ ʒ
Dutch		wide	1243	1243	breːt	1193	b r eː t
Dutch		wide	1243	1243	wɛɪt	1194	w ɛi t
English		wide	1243	1243	waɪd	1194	w aɪ d
German		you (plural)	1213	1213	iːr	1055	iː r
German		you (plural)	1213	1213	ziː	1058	z iː
French		you (plural)	1213	1213	vu	1057	v u
Dutch		you (plural)	1213	1213	jʉliː	6011	j ʉ l iː
English		you (plural)	1213	1213	juː	1056	j uː
German		you (singular)	1215	1215	duː	1065	d uː
German		you (singular)	1215	1215	ziː	1067	z iː
French		you (singular)	1215	1215	ty	1065	t y
French		you (singular)	1215	1215	vu	1068	v u
Dutch		you (singular)	1215	1215	jɛɪ	1066	j ɛi
English		you (singular)	1215	1215	juː	1066	j uː
