ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA_IDS	CONCEPTICON_ID	GLOTTOLOG
467	Hanunoo	head	ulu	u l u	442	v027 c548 v027	1256	hanu1241
468	Wuna	head	fotu	f o t u	578	c447 v042 c118 v027	1256	muna1247
469	Tetum	head	ulun	u l u n	442	v027 c548 v027 c105	1256	tetu1246
470	Mailu	head	uru	u r u	442	v027 c151 v027	1256	mail1248
471	Mailu	head	moru	m o r u	442	c239 v042 c151 v027	1256	mail1248
472	Tsou	head	fŋuu	f ŋ u u	530	c447 c795 v027 v027	1256	tsou1248
473	Nias	head	hõgõ	h õ g õ	2234	c401 v038 c824 v038	1256	nias1242
474	Central Amis	head	taŋar	t a ŋ a r	516	c118 v130 c795 v130 c151	1256	amis1246
475	Central Amis	head	fuŋoh	f u ŋ o h	530	c447 v027 c795 v042 c401	1256	amis1246
476	Chamorro	head	ulu	u l u	442	v027 c548 v027	1256	cham1312
477	Banoni	head	tope	t o p e	2616	c118 v042 c288 v200	1256	bann1247
478	Singhi	head	bak	b a k	2753	c254 v130 c831	1256	baub1235
479	Banggi	head	ulu	u l u	442	v027 c548 v027	1256	bong1289
2942	Maloh	heavy	borat	b o r a t	388	c254 v042 c151 v130 c118	1210	emba1238
2943	Merina_Malagasy	heavy	mavésatra	m a v e s a t r a	388	c239 v130 c446 v200 c087 v130 c118 c151 v130	1210	plat1254
2944	Thao	heavy	mabric	m a b r i c	-388	c239 v130 c254 c151 v191 c600	1210	thao1240
2945	Palauan	heavy	oberéod	o b e r e o d	-388	v042 c254 v200 c151 v200 v042 c143	1210	pala1344
2946	Tunjung	heavy	bahat	b a h a t	388	c254 v130 c401 v130 c118	1210	tunj1244
2947	Bare'e	heavy	matomo	m a t o m o	1536	c239 v130 c118 v042 c239 v042	1210	pamo1252
2948	Iban	heavy	berat	b e r a t	388	c254 v200 c151 v130 c118	1210	iban1264
2949	Berawan_Long_Terawan	heavy	bəkːəiʔ	b ə kː ə i ʔ	388	c254 v155 c825 v155 v191 c405	1210	west2564
2950	Moken	heavy	baʔaːt	b a ʔ aː t	388	c254 v130 c405 v137 c118	1210	moke1242
2951	Hanunoo	heavy	mabujat	m a b u j a t	388	c239 v130 c254 v027 c564 v130 c118	1210	hanu1241
2952	Wuna	heavy	nobie	n o b i e	622	c105 v042 c254 v191 v200	1210	muna1247
2953	Tetum	heavy	todan	t o d a n	1915	c118 v042 c143 v130 c105	1210	tetu1246
2954	Mailu	heavy	urumu	u r u m u	2040	v027 c151 v027 c239 v027	1210	mail1248
2955	Tsou	heavy	ecbʉ́hʉ	e c b ʉ h ʉ	2193	v200 c600 c254 v102 c401 v102	1210	tsou1248
2956	Nias	heavy	abua	a b u a	388	v130 c254 v027 v130	1210	nias1242
2957	Central Amis	heavy	karteŋ	k a r t e ŋ	2455	c831 v130 c151 c118 v200 c795	1210	amis1246
2958	Central Amis	heavy	karteŋ	k a r t e ŋ	2456	c831 v130 c151 c118 v200 c795	1210	amis1246
2959	Chamorro	heavy	makːat	m a kː a t	388	c239 v130 c825 v130 c118	1210	cham1312
2960	Banoni	heavy	papataŋa	p a p a t a ŋ a	767	c288 v130 c288 v130 c118 v130 c795 v130	1210	bann1247
2961	Singhi	heavy	baːt	b aː t	388	c254 v137 c118	1210	baub1235
2962	Banggi	heavy	mogat	m o g a t	388	c239 v042 c824 v130 c118	1210	bong1289
1230	Maloh	house	sau	s a u	246	c087 v130 v027	1252	emba1238
1231	Thao	house	taun	t a u n	310	c118 v130 v027 c105	1252	thao1240
1232	Palauan	house	blai	b l a i	802	c254 c548 v130 v191	1252	pala1344
1233	Tunjung	house	dapeq	d a p e q	1424	c143 v130 c288 v200 c751	1252	tunj1244
1234	Bare'e	house	banua	b a n u a	74	c254 v130 c105 v027 v130	1252	pamo1252
1235	Iban	house	rumah	r u m a h	377	c151 v027 c239 v130 c401	1252	iban1264
1236	Berawan_Long_Terawan	house	lamin	l a m i n	440	c548 v130 c239 v191 c105	1252	west2564
1237	Moken	house	ʔomaːk	ʔ o m aː k	377	c405 v042 c239 v137 c831	1252	moke1242
1238	Hanunoo	house	balaj	b a l a j	802	c254 v130 c548 v130 c564	1252	hanu1241
1239	Wuna	house	lambu	l a m b u	435	c548 v130 c239 c254 v027	1252	muna1247
1240	Tetum	house	uma	u m a	377	v027 c239 v130	1252	tetu1246
1241	Mailu	house	uru	u r u	1973	v027 c151 v027	1252	mail1248
1242	Tsou	house	emoo	e m o o	377	v200 c239 v042 v042	1252	tsou1248
1243	Nias	house	omo	o m o	377	v042 c239 v042	1252	nias1242
1244	Central Amis	house	lumaq	l u m a q	377	c548 v027 c239 v130 c751	1252	amis1246
1245	Central Amis	house	lumaʕ	l u m a ʕ	377	c548 v027 c239 v130 c635	1252	amis1246
1246	Banoni	house	numa	n u m a	377	c105 v027 c239 v130	1252	bann1247
1247	Banggi	house	baːli	b aː l i	802	c254 v137 c548 v191	1252	bong1289
4056	Maloh	how?	aisi#loʔa	a i s i _ l o ʔ a	1052	v130 v191 c087 v191 m001 c548 v042 c405 v130	1239	emba1238
4057	Merina_Malagasy	how?	ahoana	a h o a n a	1157	v130 c401 v042 v130 c105 v130	1239	plat1254
4058	Thao	how?	apiakuzan	a p i a k u z a n	240	v130 c288 v191 v130 c831 v027 c078 v130 c105	1239	thao1240
4059	Palauan	how?	uaŋeraŋ	u a ŋ e r a ŋ	1390	v027 v130 c795 v200 c151 v130 c795	1239	pala1344
4060	Tunjung	how?	ŋamenʲa	ŋ a m e nʲ a	1473	c795 v130 c239 v200 c099 v130	1239	tunj1244
4061	Bare'e	how?	makuja	m a k u j a	240	c239 v130 c831 v027 c564 v130	1239	pamo1252
4062	Iban	how?	kati	k a t i	1625	c831 v130 c118 v191	1239	iban1264
4063	Berawan_Long_Terawan	how?	coʔ#kədin	c o ʔ _ k ə d i n	1695	c600 v042 c405 m001 c831 v155 c143 v191 c105	1239	west2564
4064	Moken	how?	cipʰan	c i pʰ a n	1794	c600 v191 c261 v130 c105	1239	moke1242
4065	Hanunoo	how?	abitaj	a b i t a j	1856	v130 c254 v191 c118 v130 c564	1239	hanu1241
4066	Hanunoo	how?	abitaj	a b i t a j	1857	v130 c254 v191 c118 v130 c564	1239	hanu1241
4067	Tetum	how?	na#nuːsa	n a _ n uː s a	1925	c105 v130 m001 c105 v019 c087 v130	1239	tetu1246
4068	Mailu	how?	abo#ua	a b o _ u a	2089	v130 c254 v042 m001 v027 v130	1239	mail1248
4069	Tsou	how?	hia	h i a	2223	c401 v191 v130	1239	tsou1248
4070	Nias	how?	he#wisa	h e _ w i s a	2329	c401 v200 m001 c457 v191 c087 v130	1239	nias1242
4071	Central Amis	how?	samaqanen	s a m a q a n e n	2511	c087 v130 c239 v130 c751 v130 c105 v200 c105	1239	amis1246
4072	Central Amis	how?	samaʔanen	s a m a ʔ a n e n	2512	c087 v130 c239 v130 c405 v130 c105 v200 c105	1239	amis1246
4073	Chamorro	how?	#taimanu	_ t a i m a n u	2583	m001 c118 v130 v191 c239 v130 c105 v027	1239	cham1312
4074	Banoni	how?	vaia#vasi	v a i a _ v a s i	2740	c446 v130 v191 v130 m001 c446 v130 c087 v191	1239	bann1247
4075	Singhi	how?	onimun	o n i m u n	2843	v042 c105 v191 c239 v027 c105	1239	baub1235
4076	Banggi	how?	fuŋgama	f u ŋ g a m a	2893	c447 v027 c795 c824 v130 c239 v130	1239	bong1289
1148	Maloh	husband	baka	b a k a	1014	c254 v130 c831 v130	1200	emba1238
1149	Maloh	husband	laki	l a k i	529	c548 v130 c831 v191	1200	emba1238
1150	Merina_Malagasy	husband	vadj	v a d j	1078	c446 v130 c143 c564	1200	plat1254
1151	Thao	husband	ajuzi	a j u z i	1183	v130 c564 v027 c078 v191	1200	thao1240
1152	Palauan	husband	bucʰ	b u cʰ	1291	c254 v027 c598	1200	pala1344
1153	Tunjung	husband	wanaʔ	w a n a ʔ	760	c457 v130 c105 v130 c405	1200	tunj1244
1154	Bare'e	husband	laŋkai	l a ŋ k a i	665	c548 v130 c795 c831 v130 v191	1200	pamo1252
1155	Iban	husband	laki	l a k i	529	c548 v130 c831 v191	1200	iban1264
1156	Berawan_Long_Terawan	husband	binəh	b i n ə h	760	c254 v191 c105 v155 c401	1200	west2564
1157	Moken	husband	kanaj	k a n a j	1732	c831 v130 c105 v130 c564	1200	moke1242
1158	Hanunoo	husband	asawa	a s a w a	277	v130 c087 v130 c457 v130	1200	hanu1241
1159	Wuna	husband	mogʰane	m o gʰ a n e	139	c239 v042 c829 v130 c105 v200	1200	muna1247
1160	Tetum	husband	laʔen	l a ʔ e n	-427	c548 v130 c405 v200 c105	1200	tetu1246
1161	Mailu	husband	eme	e m e	1970	v200 c239 v200	1200	mail1248
1162	Tsou	husband	vcoŋʉ	v c o ŋ ʉ	2129	c446 c600 v042 c795 v102	1200	tsou1248
1163	Nias	husband	foʔomo	f o ʔ o m o	2253	c447 v042 c405 v042 c239 v042	1200	nias1242
1164	Nias	husband	doŋa	d o ŋ a	2254	c143 v042 c795 v130	1200	nias1242
1165	Central Amis	husband	faʔinaj	f a ʔ i n a j	2372	c447 v130 c405 v191 c105 v130 c564	1200	amis1246
1166	Chamorro	husband	asagua	a s a g u a	2530	v130 c087 v130 c824 v027 v130	1200	cham1312
1167	Banoni	husband	tamata	t a m a t a	235	c118 v130 c239 v130 c118 v130	1200	bann1247
1168	Singhi	husband	bonun	b o n u n	-760	c254 v042 c105 v027 c105	1200	baub1235
1169	Banggi	husband	saːna	s aː n a	-277	c087 v137 c105 v130	1200	bong1289
4040	Maloh	if	atiʔ	a t i ʔ	1051	v130 c118 v191 c405	1459	emba1238
4041	Merina_Malagasy	if	raha	r a h a	1156	c151 v130 c401 v130	1459	plat1254
4042	Thao	if	ja	j a	1250	c564 v130	1459	thao1240
4043	Palauan	if	a	a	1388	v130	1459	pala1344
4044	Palauan	if	a#kmu	a _ k m u	1389	v130 m001 c831 c239 v027	1459	pala1344
4045	Bare'e	if	ane	a n e	275	v130 c105 v200	1459	pamo1252
4046	Iban	if	entiʔ	e n t i ʔ	1624	v200 c105 c118 v191 c405	1459	iban1264
4047	Berawan_Long_Terawan	if	mun	m u n	45	c239 v027 c105	1459	west2564
4048	Moken	if	saʔ	s a ʔ	1793	c087 v130 c405	1459	moke1242
4049	Hanunoo	if	nu	n u	576	c105 v027	1459	hanu1241
4050	Mailu	if	de	d e	2088	c143 v200	1459	mail1248
4051	Tsou	if	hoci	h o c i	2222	c401 v042 c600 v191	1459	tsou1248
4052	Nias	if	na	n a	-576	c105 v130	1459	nias1242
4053	Central Amis	if	anu	a n u	576	v130 c105 v027	1459	amis1246
4054	Central Amis	if	ano	a n o	576	v130 c105 v042	1459	amis1246
4055	Singhi	if	komu	k o m u	404	c831 v042 c239 v027	1459	baub1235
3621	Maloh	in, inside	ilalam	i l a l a m	83	v191 c548 v130 c548 v130 c239	1460	emba1238
3622	Merina_Malagasy	in, inside	anatj	a n a t j	1143	v130 c105 v130 c118 c564	1460	plat1254
3623	Thao	in, inside	i	i	152	v191	1460	thao1240
3624	Palauan	in, inside	cʰelsél	cʰ e l s e l	1376	c598 v200 c548 c087 v200 c548	1460	pala1344
3625	Tunjung	in, inside	deʔ#lam	d e ʔ _ l a m	83	c143 v200 c405 m001 c548 v130 c239	1460	tunj1244
3626	Bare'e	in, inside	ri#ra	r i _ r a	83	c151 v191 m001 c151 v130	1460	pamo1252
3627	Iban	in, inside	alam	a l a m	83	v130 c548 v130 c239	1460	iban1264
3628	Iban	in, inside	dalam	d a l a m	83	c143 v130 c548 v130 c239	1460	iban1264
3629	Berawan_Long_Terawan	in, inside	lum	l u m	83	c548 v027 c239	1460	west2564
3630	Moken	in, inside	dalam	d a l a m	83	c143 v130 c548 v130 c239	1460	moke1242
3631	Hanunoo	in, inside	sa#basad	s a _ b a s a d	1850	c087 v130 m001 c254 v130 c087 v130 c143	1460	hanu1241
3632	Tetum	in, inside	iha#laran	i h a _ l a r a n	83	v191 c401 v130 m001 c548 v130 c151 v130 c105	1460	tetu1246
3633	Mailu	in, inside	ausu	a u s u	579	v130 v027 c087 v027	1460	mail1248
3634	Tsou	in, inside	aeumona	a e u m o n a	302	v130 v200 v027 c239 v042 c105 v130	1460	tsou1248
3635	Nias	in, inside	ba	b a	2319	c254 v130	1460	nias1242
3636	Central Amis	in, inside	lalumaq	l a l u m a q	505	c548 v130 c548 v027 c239 v130 c751	1460	amis1246
3637	Central Amis	in, inside	i	i	152	v191	1460	amis1246
3638	Chamorro	in, inside	halom	h a l o m	83	c401 v130 c548 v042 c239	1460	cham1312
3639	Banoni	in, inside	mo	m o	2733	c239 v042	1460	bann1247
3640	Banoni	in, inside	mokorena	m o k o r e n a	2734	c239 v042 c831 v042 c151 v200 c105 v130	1460	bann1247
3641	Singhi	in, inside	daːŋ	d aː ŋ	-836	c143 v137 c795	1460	baub1235
3642	Banggi	in, inside	kisoid	k i s o i d	2884	c831 v191 c087 v042 v191 c143	1460	bong1289
299	Maloh	intestines	parut	p a r u t	723	c288 v130 c151 v027 c118	1991	emba1238
300	Merina_Malagasy	intestines	tsinaj	t s i n a j	524	c118 c087 v191 c105 v130 c564	1991	plat1254
301	Thao	intestines	rumrum	r u m r u m	1168	c151 v027 c239 c151 v027 c239	1991	thao1240
302	Palauan	intestines	delacʰ	d e l a cʰ	-524	c143 v200 c548 v130 c598	1991	pala1344
303	Tunjung	intestines	usiʔ#ŋaiʔ	u s i ʔ _ ŋ a i ʔ	-524	v027 c087 v191 c405 m001 c795 v130 v191 c405	1991	tunj1244
304	Bare'e	intestines	wajaː#ntaʔi	w a j aː _ n t a ʔ i	1487	c457 v130 c564 v137 m001 c105 c118 v130 c405 v191	1991	pamo1252
305	Iban	intestines	perut	p e r u t	723	c288 v200 c151 v027 c118	1991	iban1264
306	Berawan_Long_Terawan	intestines	tənaiʔ	t ə n a i ʔ	524	c118 v155 c105 v130 v191 c405	1991	west2564
307	Hanunoo	intestines	bitukaʔ	b i t u k a ʔ	605	c254 v191 c118 v027 c831 v130 c405	1991	hanu1241
308	Hanunoo	intestines	punaʔ	p u n a ʔ	605	c288 v027 c105 v130 c405	1991	hanu1241
309	Wuna	intestines	ihi#no#tagʰi	i h i _ n o _ t a gʰ i	1861	v191 c401 v191 m001 c105 v042 m001 c118 v130 c829 v191	1991	muna1247
310	Tetum	intestines	te#oan	t e _ o a n	1884	c118 v200 m001 v042 v130 c105	1991	tetu1246
311	Mailu	intestines	sinae	s i n a e	524	c087 v191 c105 v130 v200	1991	mail1248
312	Tsou	intestines	soeu	s o e u	2104	c087 v042 v200 v027	1991	tsou1248
313	Nias	intestines	betuʔa	b e t u ʔ a	605	c254 v200 c118 v027 c405 v130	1991	nias1242
314	Nias	intestines	riʔi	r i ʔ i	605	c151 v191 c405 v191	1991	nias1242
315	Central Amis	intestines	tinaiq	t i n a i q	524	c118 v191 c105 v130 v191 c751	1991	amis1246
316	Central Amis	intestines	tinaiʕ	t i n a i ʕ	524	c118 v191 c105 v130 v191 c635	1991	amis1246
317	Banoni	intestines	kore	k o r e	333	c831 v042 c151 v200	1991	bann1247
2600	Maloh	lake	dano	d a n o	654	c143 v130 c105 v042	624	emba1238
2601	Thao	lake	wazakan	w a z a k a n	1220	c457 v130 c078 v130 c831 v130 c105	624	thao1240
2602	Palauan	lake	omecʰuacʰel	o m e cʰ u a cʰ e l	1340	v042 c239 v200 c598 v027 v130 c598 v200 c548	624	pala1344
2603	Tunjung	lake	kənohan	k ə n o h a n	1449	c831 v155 c105 v042 c401 v130 c105	624	tunj1244
2604	Bare'e	lake	rano	r a n o	654	c151 v130 c105 v042	624	pamo1252
2605	Iban	lake	lepuŋ	l e p u ŋ	1594	c548 v200 c288 v027 c795	624	iban1264
2606	Iban	lake	peguŋ	p e g u ŋ	1595	c288 v200 c824 v027 c795	624	iban1264
2607	Berawan_Long_Terawan	lake	biwaŋ	b i w a ŋ	-100	c254 v191 c457 v130 c795	624	west2564
2608	Hanunoo	lake	danaw	d a n a w	654	c143 v130 c105 v130 c457	624	hanu1241
2609	Tetum	lake	we#lihun	w e _ l i h u n	1911	c457 v200 m001 c548 v191 c401 v027 c105	624	tetu1246
2610	Mailu	lake	laʔi	l a ʔ i	2031	c548 v130 c405 v191	624	mail1248
2611	Tsou	lake	topuku	t o p u k u	2180	c118 v042 c288 v027 c831 v027	624	tsou1248
2612	Central Amis	lake	fanaw	f a n a w	2440	c447 v130 c105 v130 c457	624	amis1246
2613	Chamorro	lake	hagoe	h a g o e	2556	c401 v130 c824 v042 v200	624	cham1312
2614	Banoni	lake	gosoro	g o s o r o	2689	c824 v042 c087 v042 c151 v042	624	bann1247
2615	Banoni	lake	mato	m a t o	2690	c239 v130 c118 v042	624	bann1247
2616	Singhi	lake	danu	d a n u	654	c143 v130 c105 v027	624	baub1235
2354	Maloh	leaf	daun	d a u n	266	c143 v130 v027 c105	628	emba1238
2355	Merina_Malagasy	leaf	ravina	r a v i n a	1113	c151 v130 c446 v191 c105 v130	628	plat1254
2356	Thao	leaf	filhaq	f i l h a q	495	c447 v191 c548 c401 v130 c751	628	thao1240
2357	Palauan	leaf	lːel	lː e l	1331	c539 v200 c548	628	pala1344
2358	Tunjung	leaf	roun	r o u n	266	c151 v042 v027 c105	628	tunj1244
2359	Bare'e	leaf	ira	i r a	1525	v191 c151 v130	628	pamo1252
2360	Iban	leaf	daun	d a u n	266	c143 v130 v027 c105	628	iban1264
2361	Berawan_Long_Terawan	leaf	dion	d i o n	266	c143 v191 v042 c105	628	west2564
2362	Moken	leaf	daʔon	d a ʔ o n	266	c143 v130 c405 v042 c105	628	moke1242
2363	Hanunoo	leaf	labuŋ	l a b u ŋ	1824	c548 v130 c254 v027 c795	628	hanu1241
2364	Tetum	leaf	tahan	t a h a n	91	c118 v130 c401 v130 c105	628	tetu1246
2365	Mailu	leaf	bega	b e g a	2019	c254 v200 c824 v130	628	mail1248
2366	Tsou	leaf	hʉŋʉ	h ʉ ŋ ʉ	484	c401 v102 c795 v102	628	tsou1248
2367	Nias	leaf	bulu	b u l u	110	c254 v027 c548 v027	628	nias1242
2368	Central Amis	leaf	papah	p a p a h	2429	c288 v130 c288 v130 c401	628	amis1246
2369	Chamorro	leaf	hagon	h a g o n	2553	c401 v130 c824 v042 c105	628	cham1312
2370	Banoni	leaf	nana	n a n a	2677	c105 v130 c105 v130	628	bann1247
2371	Singhi	leaf	dawun	d a w u n	266	c143 v130 c457 v027 c105	628	baub1235
2372	Banggi	leaf	doudn	d o u d n	266	c143 v042 v027 c143 c105	628	bong1289
21	Maloh	left	kajoko	k a j o k o	1000	c831 v130 c564 v042 c831 v042	244	emba1238
22	Merina_Malagasy	left	havia	h a v i a	-483	c401 v130 c446 v191 v130	244	plat1254
23	Palauan	left	katur	k a t u r	1253	c831 v130 c118 v027 c151	244	pala1344
24	Tunjung	left	ulaj	u l a j	645	v027 c548 v130 c564	244	tunj1244
25	Bare'e	left	kaiː	k a iː	483	c831 v130 v183	244	pamo1252
26	Iban	left	kibaʔ	k i b a ʔ	560	c831 v191 c254 v130 c405	244	iban1264
27	Berawan_Long_Terawan	left	pəmaiŋ	p ə m a i ŋ	645	c288 v155 c239 v130 v191 c795	244	west2564
28	Moken	left	ʔeloj	ʔ e l o j	1702	c405 v200 c548 v042 c564	244	moke1242
29	Hanunoo	left	wala	w a l a	159	c457 v130 c548 v130	244	hanu1241
30	Wuna	left	kema	k e m a	98	c831 v200 c239 v130	244	muna1247
31	Tetum	left	karuk	k a r u k	1881	c831 v130 c151 v027 c831	244	tetu1246
32	Mailu	left	ebe	e b e	1934	v200 c254 v200	244	mail1248
33	Tsou	left	vrina	v r i n a	483	c446 c151 v191 c105 v130	244	tsou1248
34	Nias	left	kabera	k a b e r a	2227	c831 v130 c254 v200 c151 v130	244	nias1242
35	Central Amis	left	kawili	k a w i l i	483	c831 v130 c457 v191 c548 v191	244	amis1246
36	Chamorro	left	akague	a k a g u e	2516	v130 c831 v130 c824 v027 v200	244	cham1312
37	Banoni	left	tororona	t o r o r o n a	2601	c118 v042 c151 v042 c151 v042 c105 v130	244	bann1247
38	Singhi	left	bait	b a i t	2743	c254 v130 v191 c118	244	baub1235
39	Banggi	left	kuikiwaŋ	k u i k i w a ŋ	-159	c831 v027 v191 c831 v191 c457 v130 c795	244	bong1289
58	Merina_Malagasy	leg/foot	ranjo	r a n j o	-97	c151 v130 c105 c564 v042	2098	plat1254
59	Merina_Malagasy	leg/foot	toŋotra	t o ŋ o t r a	1053	c118 v042 c795 v042 c118 c151 v130	2098	plat1254
60	Thao	leg/foot	kuskus	k u s k u s	1161	c831 v027 c087 c831 v027 c087	2098	thao1240
61	Palauan	leg/foot	oacʰ	o a cʰ	-290	v042 v130 c598	2098	pala1344
62	Tunjung	leg/foot	uneŋ	u n e ŋ	1401	v027 c105 v200 c795	2098	tunj1244
63	Bare'e	leg/foot	witi	w i t i	28	c457 v191 c118 v191	2098	pamo1252
64	Iban	leg/foot	kaki	k a k i	290	c831 v130 c831 v191	2098	iban1264
65	Iban	leg/foot	pah	p a h	1557	c288 v130 c401	2098	iban1264
66	Berawan_Long_Terawan	leg/foot	gimaʔ	g i m a ʔ	366	c824 v191 c239 v130 c405	2098	west2564
67	Moken	leg/foot	pakaʔ	p a k a ʔ	199	c288 v130 c831 v130 c405	2098	moke1242
68	Moken	leg/foot	kakaj	k a k a j	290	c831 v130 c831 v130 c564	2098	moke1242
69	Hanunoo	leg/foot	raparapa	r a p a r a p a	1797	c151 v130 c288 v130 c151 v130 c288 v130	2098	hanu1241
70	Wuna	leg/foot	gʰagʰe	gʰ a gʰ e	290	c829 v130 c829 v200	2098	muna1247
71	Tetum	leg/foot	ain	a i n	290	v130 v191 c105	2098	tetu1246
72	Mailu	leg/foot	au	a u	1936	v130 v027	2098	mail1248
73	Tsou	leg/foot	ruru	r u r u	2099	c151 v027 c151 v027	2098	tsou1248
74	Nias	leg/foot	ahe	a h e	290	v130 c401 v200	2098	nias1242
75	Central Amis	leg/foot	waqaj	w a q a j	290	c457 v130 c751 v130 c564	2098	amis1246
76	Chamorro	leg/foot	adːeŋ	a dː e ŋ	2517	v130 c131 v200 c795	2098	cham1312
77	Banoni	leg/foot	rapinːa	r a p i nː a	2602	c151 v130 c288 v191 c104 v130	2098	bann1247
78	Singhi	leg/foot	peun	p e u n	2744	c288 v200 v027 c105	2098	baub1235
79	Banggi	leg/foot	uei	u e i	290	v027 v200 v191	2098	bong1289
2785	Maloh	lightning	kilat	k i l a t	237	c831 v191 c548 v130 c118	1654	emba1238
2786	Merina_Malagasy	lightning	hélatra	h e l a t r a	237	c401 v200 c548 v130 c118 c151 v130	1654	plat1254
2787	Merina_Malagasy	lightning	tselatra	t s e l a t r a	1120	c118 c087 v200 c548 v130 c118 c151 v130	1654	plat1254
2788	Thao	lightning	pilhnac	p i l h n a c	1225	c288 v191 c548 c401 c105 v130 c600	1654	thao1240
2789	Palauan	lightning	bisebusecʰ	b i s e b u s e cʰ	1345	c254 v191 c087 v200 c254 v027 c087 v200 c598	1654	pala1344
2790	Bare'e	lightning	kila	k i l a	237	c831 v191 c548 v130	1654	pamo1252
2791	Iban	lightning	kilat	k i l a t	237	c831 v191 c548 v130 c118	1654	iban1264
2792	Berawan_Long_Terawan	lightning	saləiʔ	s a l ə i ʔ	9	c087 v130 c548 v155 v191 c405	1654	west2564
2793	Moken	lightning	kelaːt	k e l aː t	237	c831 v200 c548 v137 c118	1654	moke1242
2794	Hanunoo	lightning	kilat	k i l a t	237	c831 v191 c548 v130 c118	1654	hanu1241
2795	Wuna	lightning	lela#no#ifi	l e l a _ n o _ i f i	1876	c548 v200 c548 v130 m001 c105 v042 m001 v191 c447 v191	1654	muna1247
2796	Wuna	lightning	bibito	b i b i t o	281	c254 v191 c254 v191 c118 v042	1654	muna1247
2797	Tetum	lightning	mameran	m a m e r a n	800	c239 v130 c239 v200 c151 v130 c105	1654	tetu1246
2798	Mailu	lightning	ivivi	i v i v i	2036	v191 c446 v191 c446 v191	1654	mail1248
2799	Tsou	lightning	moihocu	m o i h o c u	2186	c239 v042 v191 c401 v042 c600 v027	1654	tsou1248
2800	Nias	lightning	gari#mbanua	g a r i _ m b a n u a	2294	c824 v130 c151 v191 m001 c239 c254 v130 c105 v027 v130	1654	nias1242
2801	Central Amis	lightning	kalapiat	k a l a p i a t	2450	c831 v130 c548 v130 c288 v191 v130 c118	1654	amis1246
2802	Central Amis	lightning	kalapiat	k a l a p i a t	2451	c831 v130 c548 v130 c288 v191 v130 c118	1654	amis1246
2803	Chamorro	lightning	lamlam	l a m l a m	181	c548 v130 c239 c548 v130 c239	1654	cham1312
2804	Banoni	lightning	kanava	k a n a v a	73	c831 v130 c105 v130 c446 v130	1654	bann1247
2805	Banoni	lightning	takiravana	t a k i r a v a n a	73	c118 v130 c831 v191 c151 v130 c446 v130 c105 v130	1654	bann1247
2806	Singhi	lightning	kijat	k i j a t	237	c831 v191 c564 v130 c118	1654	baub1235
2807	Singhi	lightning	kuniŋ	k u n i ŋ	2801	c831 v027 c105 v191 c795	1654	baub1235
318	Maloh	liver	até	a t e	297	v130 c118 v200	1224	emba1238
319	Merina_Malagasy	liver	atj	a t j	297	v130 c118 c564	1224	plat1254
320	Thao	liver	rishi	r i s h i	170	c151 v191 c087 c401 v191	1224	thao1240
321	Palauan	liver	cʰad	cʰ a d	-297	c598 v130 c143	1224	pala1344
322	Tunjung	liver	limpa	l i m p a	1406	c548 v191 c239 c288 v130	1224	tunj1244
323	Bare'e	liver	ate	a t e	297	v130 c118 v200	1224	pamo1252
324	Iban	liver	atau	a t a u	297	v130 c118 v130 v027	1224	iban1264
325	Berawan_Long_Terawan	liver	ataj	a t a j	297	v130 c118 v130 c564	1224	west2564
326	Moken	liver	kataj	k a t a j	297	c831 v130 c118 v130 c564	1224	moke1242
327	Hanunoo	liver	ataj	a t a j	297	v130 c118 v130 c564	1224	hanu1241
328	Wuna	liver	gʰete	gʰ e t e	297	c829 v200 c118 v200	1224	muna1247
329	Tetum	liver	aten	a t e n	297	v130 c118 v200 c105	1224	tetu1246
330	Mailu	liver	arame	a r a m e	1943	v130 c151 v130 c239 v200	1224	mail1248
331	Tsou	liver	hʔonu	h ʔ o n u	2105	c401 c405 v042 c105 v027	1224	tsou1248
332	Nias	liver	ate	a t e	297	v130 c118 v200	1224	nias1242
333	Central Amis	liver	ataj	a t a j	297	v130 c118 v130 c564	1224	amis1246
334	Central Amis	liver	ʕataj	ʕ a t a j	297	c635 v130 c118 v130 c564	1224	amis1246
335	Banoni	liver	date	d a t e	297	c143 v130 c118 v200	1224	bann1247
336	Singhi	liver	atin	a t i n	297	v130 c118 v191 c105	1224	baub1235
337	Banggi	liver	ati	a t i	297	v130 c118 v191	1224	bong1289
3237	Maloh	long	laŋké	l a ŋ k e	1038	c548 v130 c795 c831 v200	1203	emba1238
3238	Merina_Malagasy	long	lava	l a v a	-816	c548 v130 c446 v130	1203	plat1254
3239	Thao	long	makuliush	m a k u l i u s h	1236	c239 v130 c831 v027 c548 v191 v027 c087 c401	1203	thao1240
3240	Palauan	long	kemaŋet	k e m a ŋ e t	1362	c831 v200 c239 v130 c795 v200 c118	1203	pala1344
3241	Tunjung	long	moʔ	m o ʔ	1459	c239 v042 c405	1203	tunj1244
3242	Bare'e	long	marate	m a r a t e	332	c239 v130 c151 v130 c118 v200	1203	pamo1252
3243	Iban	long	panjai	p a n j a i	564	c288 v130 c105 c564 v130 v191	1203	iban1264
