ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA_IDS	CONCEPTICON_ID	GLOTTOLOG
1339	Sherkaly Khanty	see	uː	uː	151	v019	1409	khan1273
1340	Kazym Khanty	see	waːnt	w aː n t	152	c457 v137 c105 c118	1409	khan1273
1341	Synja Khanty	see	waːt	w aː t	152	c457 v137 c118	1409	khan1273
1342	Obdorsk Khanty	see	wæːnt	w æː n t	152	c457 v199 c105 c118	1409	khan1273
1361	North Mansi	seed	uːrlaχ	uː r l a χ	-154	v019 c151 c548 v130 c742	714	mans1258
1362	Middle Lozva Mansi	seed	urləχ	u r l ə χ	-154	v027 c151 c548 v155 c742	714	mans1258
1363	Pelymka Mansi	seed	tajim	t a j i m	155	c118 v130 c564 v191 c239	714	mans1258
1364	Konda Mansi	seed	toɔjəm	t o j ə m	155	c118 v042 c564 v155 c239	714	khan1273
1365	Tavda Mansi	seed	tejim	t e j i m	155	c118 v200 c564 v191 c239	714	mans1258
1366	Vakh Khanty	seed	læːseːm	l æː s eː m	156	c548 v199 c087 v202 c239	714	khan1273
1367	Upper Demjanka Khanty	seed	jeːm	j eː m	-153	c564 v202 c239	714	khan1273
1368	Konda Khanty	seed	jeːm	j eː m	-153	c564 v202 c239	714	khan1273
1369	Nizjam Khanty	seed	sjeːmaː	s j eː m aː	-153	c087 c564 v202 c239 v137	714	khan1273
1930	North Mansi	short	waːtʲi	w aː tʲ i	219	c457 v137 c113 v191	1645	mans1258
1931	Middle Lozva Mansi	short	uːŋkʷæ	uː ŋ kʷ æ	220	v019 c795 c827 v198	1645	mans1258
1932	Lower Lozva Mansi	short	œːnkʷə	œː n kʷ ə	220	v176 c105 c827 v155	1645	
1933	Pelymka Mansi	short	uːnək	uː n ə k	220	v019 c105 v155 c831	1645	mans1258
1934	Konda Mansi	short	uːŋkʷə	uː ŋ kʷ ə	220	v019 c795 c827 v155	1645	khan1273
1935	Tavda Mansi	short	oːn	oː n	220	v035 c105	1645	mans1258
1936	Vakh Khanty	short	wæːɳ	w æː ɳ	218	c457 v199 c705	1645	khan1273
1937	Verkhne-Kalymsk Khanty	short	wæːɳ	w æː ɳ	218	c457 v199 c705	1645	khan1273
1938	Vasjugan Khanty	short	wæːɳ	w æː ɳ	218	c457 v199 c705	1645	khan1273
1939	Likrisovskoje Khanty	short	wæːɳ	w æː ɳ	218	c457 v199 c705	1645	khan1273
1940	Malyj Jugan Khanty	short	wæːn	w æː n	218	c457 v199 c105	1645	khan1273
1941	Tremjugan Khanty	short	wæːɳ	w æː ɳ	218	c457 v199 c705	1645	mans1258
1942	Jugan Khanty	short	wæːn	w æː n	218	c457 v199 c105	1645	khan1273
1943	Upper Demjanka Khanty	short	wæːn	w æː n	218	c457 v199 c105	1645	khan1273
1944	Konda Khanty	short	wæːn	w æː n	218	c457 v199 c105	1645	khan1273
1945	Nizjam Khanty	short	waːn	w aː n	218	c457 v137 c105	1645	khan1273
1946	Sherkaly Khanty	short	waːn	w aː n	218	c457 v137 c105	1645	khan1273
1947	Kazym Khanty	short	waːɳ	w aː ɳ	218	c457 v137 c705	1645	khan1273
1948	Synja Khanty	short	waːɳ	w aː ɳ	218	c457 v137 c705	1645	khan1273
1949	Obdorsk Khanty	short	wæːn	w æː n	218	c457 v199 c105	1645	khan1273
1370	North Mansi	sit	uːnli	uː n l i	157	v019 c105 c548 v191	1416	mans1258
1371	Middle Lozva Mansi	sit	unli	u n l i	157	v027 c105 c548 v191	1416	mans1258
1372	Lower Lozva Mansi	sit	unli	u n l i	157	v027 c105 c548 v191	1416	
1373	Pelymka Mansi	sit	wunli	w u n l i	157	c457 v027 c105 c548 v191	1416	mans1258
1374	Konda Mansi	sit	wonli	w o n l i	157	c457 v042 c105 c548 v191	1416	khan1273
1375	Tavda Mansi	sit	oːnɔnt	oː n ɔ n t	157	v035 c105 v067 c105 c118	1416	mans1258
1376	Vakh Khanty	sit	aːməs	aː m ə s	158	v137 c239 v155 c087	1416	khan1273
1377	Verkhne-Kalymsk Khanty	sit	aːməs	aː m ə s	158	v137 c239 v155 c087	1416	khan1273
1378	Vasjugan Khanty	sit	aːməs	aː m ə s	158	v137 c239 v155 c087	1416	khan1273
1379	Likrisovskoje Khanty	sit	aːməs	aː m ə s	158	v137 c239 v155 c087	1416	khan1273
1380	Malyj Jugan Khanty	sit	aːməs	aː m ə s	158	v137 c239 v155 c087	1416	khan1273
1381	Tremjugan Khanty	sit	ɔːməs	ɔː m ə s	158	v065 c239 v155 c087	1416	mans1258
1382	Jugan Khanty	sit	ɔːməs	ɔː m ə s	158	v065 c239 v155 c087	1416	khan1273
1383	Upper Demjanka Khanty	sit	oːməs	oː m ə s	158	v035 c239 v155 c087	1416	khan1273
1384	Konda Khanty	sit	oːməs	oː m ə s	158	v035 c239 v155 c087	1416	khan1273
1385	Nizjam Khanty	sit	ɔːməs	ɔː m ə s	158	v065 c239 v155 c087	1416	khan1273
1386	Sherkaly Khanty	sit	ɔːməs	ɔː m ə s	158	v065 c239 v155 c087	1416	khan1273
1387	Kazym Khanty	sit	ɔːməs	ɔː m ə s	158	v065 c239 v155 c087	1416	khan1273
1388	Synja Khanty	sit	ɔːməs	ɔː m ə s	158	v065 c239 v155 c087	1416	khan1273
1389	Obdorsk Khanty	sit	aːməs	aː m ə s	158	v137 c239 v155 c087	1416	khan1273
1390	North Mansi	skin	sɔw	s ɔ w	159	c087 v067 c457	763	mans1258
1391	Middle Lozva Mansi	skin	sɔu	s ɔu	159	c087 d009	763	mans1258
1392	Pelymka Mansi	skin	sɔu	s ɔu	159	c087 d009	763	mans1258
1393	Konda Mansi	skin	sɔu	s ɔu	159	c087 d009	763	khan1273
1394	Vakh Khanty	skin	soɣ	s o ɣ	159	c087 v042 c774	763	khan1273
1395	Verkhne-Kalymsk Khanty	skin	soɣ	s o ɣ	159	c087 v042 c774	763	khan1273
1396	Vasjugan Khanty	skin	soɣ	s o ɣ	159	c087 v042 c774	763	khan1273
1397	Vartovskoje Khanty	skin	soɣ	s o ɣ	159	c087 v042 c774	763	khan1273
1398	Likrisovskoje Khanty	skin	soɣ	s o ɣ	159	c087 v042 c774	763	khan1273
1399	Malyj Jugan Khanty	skin	soɣʷ	s o ɣʷ	159	c087 v042 c782	763	khan1273
1400	Tremjugan Khanty	skin	soɣʷ	s o ɣʷ	159	c087 v042 c782	763	mans1258
1401	Jugan Khanty	skin	sow	s o w	159	c087 v042 c457	763	khan1273
1402	Upper Demjanka Khanty	skin	soχ	s o χ	159	c087 v042 c742	763	khan1273
1403	Konda Khanty	skin	soχ	s o χ	159	c087 v042 c742	763	khan1273
1404	Nizjam Khanty	skin	soχ	s o χ	159	c087 v042 c742	763	khan1273
1405	Sherkaly Khanty	skin	soχ	s o χ	159	c087 v042 c742	763	khan1273
1406	Kazym Khanty	skin	soχ	s o χ	159	c087 v042 c742	763	khan1273
1407	Synja Khanty	skin	soχ	s o χ	159	c087 v042 c742	763	khan1273
1408	Obdorsk Khanty	skin	soχ	s o χ	159	c087 v042 c742	763	khan1273
1409	North Mansi	sleep	χuji	χ u j i	160	c742 v027 c564 v191	1585	mans1258
1410	Middle Lozva Mansi	sleep	qujji	q u jː i	160	c751 v027 c572 v191	1585	mans1258
1411	Lower Lozva Mansi	sleep	quji	q u j i	160	c751 v027 c564 v191	1585	
1412	Pelymka Mansi	sleep	quji	q u j i	160	c751 v027 c564 v191	1585	mans1258
1413	Konda Mansi	sleep	qoji	q o j i	160	c751 v042 c564 v191	1585	khan1273
1414	Tavda Mansi	sleep	quj	q u j	160	c751 v027 c564	1585	mans1258
1415	Vakh Khanty	sleep	alaː	a l aː	161	v130 c548 v137	1585	khan1273
1416	Vasjugan Khanty	sleep	alaː	a l aː	161	v130 c548 v137	1585	khan1273
1417	Tremjugan Khanty	sleep	aɬ	a ɬ	161	v130 c534	1585	mans1258
1418	Jugan Khanty	sleep	aɬ	a ɬ	161	v130 c534	1585	khan1273
1419	Upper Demjanka Khanty	sleep	at	a t	161	v130 c118	1585	khan1273
1420	Konda Khanty	sleep	at	a t	161	v130 c118	1585	khan1273
1421	Sherkaly Khanty	sleep	ot	o t	161	v042 c118	1585	khan1273
1422	Kazym Khanty	sleep	oɬ	o ɬ	161	v042 c534	1585	khan1273
1423	Synja Khanty	sleep	ol	o l	161	v042 c548	1585	khan1273
1424	Obdorsk Khanty	sleep	χoːj	χ oː j	160	c742 v035 c564	1585	khan1273
1425	North Mansi	small	maːɲ	m aː ɲ	162	c239 v137 c589	1246	mans1258
1426	Middle Lozva Mansi	small	wysʲ	w y sʲ	163	c457 v166 c088	1246	mans1258
1427	Lower Lozva Mansi	small	isʲ	i sʲ	163	v191 c088	1246	
1428	Pelymka Mansi	small	isʲ	i sʲ	163	v191 c088	1246	mans1258
1429	Konda Mansi	small	wisʲ	w i sʲ	163	c457 v191 c088	1246	khan1273
1430	Tavda Mansi	small	usʲ	u sʲ	163	v027 c088	1246	mans1258
1431	Vakh Khanty	small	æːj	æː j	164	v199 c564	1246	khan1273
1432	Verkhne-Kalymsk Khanty	small	æːj	æː j	164	v199 c564	1246	khan1273
1433	Vasjugan Khanty	small	æːj	æː j	164	v199 c564	1246	khan1273
1434	Vartovskoje Khanty	small	œkəm	œ k ə m	165	v178 c831 v155 c239	1246	khan1273
1435	Likrisovskoje Khanty	small	æːj	æː j	164	v199 c564	1246	khan1273
1436	Malyj Jugan Khanty	small	æːj	æː j	164	v199 c564	1246	khan1273
1437	Tremjugan Khanty	small	æːj	æː j	164	v199 c564	1246	mans1258
1438	Jugan Khanty	small	æːj	æː j	164	v199 c564	1246	khan1273
1439	Upper Demjanka Khanty	small	æːj	æː j	164	v199 c564	1246	khan1273
1440	Konda Khanty	small	æːj	æː j	164	v199 c564	1246	khan1273
1441	Nizjam Khanty	small	aːj	aː j	164	v137 c564	1246	khan1273
1442	Sherkaly Khanty	small	aːj	aː j	164	v137 c564	1246	khan1273
1443	Kazym Khanty	small	aːj	aː j	164	v137 c564	1246	khan1273
1444	Synja Khanty	small	aːj	aː j	164	v137 c564	1246	khan1273
1445	Obdorsk Khanty	small	æːj	æː j	164	v199 c564	1246	khan1273
1446	North Mansi	smoke	posim	p o s i m	169	c288 v042 c087 v191 c239	778	mans1258
1447	Middle Lozva Mansi	smoke	pɔʃm	p ɔ ʃ m	169	c288 v067 c677 c239	778	mans1258
1448	Lower Lozva Mansi	smoke	paʃʃəm	p a ʃː ə m	169	c288 v130 c672 v155 c239	778	
1449	Pelymka Mansi	smoke	pɔʃm	p ɔ ʃ m	169	c288 v067 c677 c239	778	mans1258
1450	Konda Mansi	smoke	pɔsəm	p ɔ s ə m	169	c288 v067 c087 v155 c239	778	khan1273
1451	Tavda Mansi	smoke	poʃəm	p o ʃ ə m	169	c288 v042 c677 v155 c239	778	mans1258
1452	Vakh Khanty	smoke	porkɨː	p o r k ɨː	166	c288 v042 c151 c831 v109	778	khan1273
1453	Verkhne-Kalymsk Khanty	smoke	porkɨː	p o r k ɨː	166	c288 v042 c151 c831 v109	778	khan1273
1454	Vasjugan Khanty	smoke	porkɨː	p o r k ɨː	166	c288 v042 c151 c831 v109	778	khan1273
1455	Likrisovskoje Khanty	smoke	tœɣəθɨːpət	t œ ɣ ə θ ɨː p ə t	167	c118 v178 c774 v155 c413 v109 c288 v155 c118	778	khan1273
1456	Malyj Jugan Khanty	smoke	ɬɨːpət	ɬ ɨː p ə t	167	c534 v109 c288 v155 c118	778	khan1273
1457	Tremjugan Khanty	smoke	næːjɬɨːpət	n æː j ɬ ɨː p ə t	167	c105 v199 c564 c534 v109 c288 v155 c118	778	mans1258
1458	Jugan Khanty	smoke	næːjɬɨːpət	n æː j ɬ ɨː p ə t	167	c105 v199 c564 c534 v109 c288 v155 c118	778	khan1273
1459	Upper Demjanka Khanty	smoke	ʧaχeːm	tʃ a χ eː m	168	c645 v130 c742 v202 c239	778	khan1273
1460	Konda Khanty	smoke	ʧaχiːm	tʃ a χ iː m	168	c645 v130 c742 v183 c239	778	khan1273
1461	Nizjam Khanty	smoke	puːsəŋ	p uː s ə ŋ	169	c288 v019 c087 v155 c795	778	khan1273
1462	Kazym Khanty	smoke	pɵːsəŋ	p ɵː s ə ŋ	169	c288 v105 c087 v155 c795	778	khan1273
1463	Synja Khanty	smoke	puːsəŋ	p uː s ə ŋ	169	c288 v019 c087 v155 c795	778	khan1273
1464	Obdorsk Khanty	smoke	poːsəŋ	p oː s ə ŋ	169	c288 v035 c087 v155 c795	778	khan1273
1950	North Mansi	snake	ɲɔːlɨɣ	ɲ ɔː l ɨ ɣ	221	c589 v065 c548 v116 c774	730	mans1258
1951	Middle Lozva Mansi	snake	ɲoli	ɲ o l i	221	c589 v042 c548 v191	730	mans1258
1952	Lower Lozva Mansi	snake	ɲoli	ɲ o l i	221	c589 v042 c548 v191	730	
1953	Pelymka Mansi	snake	ɲoli	ɲ o l i	221	c589 v042 c548 v191	730	mans1258
1954	Konda Mansi	snake	ɲolɨ	ɲ o l ɨ	221	c589 v042 c548 v116	730	khan1273
1955	Tavda Mansi	snake	ɲɔlu	ɲ ɔ l u	221	c589 v067 c548 v027	730	mans1258
1956	Vakh Khanty	snake	mœːŋkæːm	m œː ŋ k æː m	222	c239 v176 c795 c831 v199 c239	730	khan1273
1957	Verkhne-Kalymsk Khanty	snake	mœːŋkæːm	m œː ŋ k æː m	222	c239 v176 c795 c831 v199 c239	730	khan1273
1958	Vasjugan Khanty	snake	mœːŋkæːm	m œː ŋ k æː m	222	c239 v176 c795 c831 v199 c239	730	khan1273
1959	Malyj Jugan Khanty	snake	sæɣʷərwaːjəɣ	s æ ɣʷ ə r w aː j ə ɣ	223	c087 v198 c782 v155 c151 c457 v137 c564 v155 c774	730	khan1273
1960	Jugan Khanty	snake	mekkarɨwɔːjəɣ	m e kː a r ɨ w ɔː j ə ɣ	224	c239 v200 c825 v130 c151 v116 c457 v065 c564 v155 c774	730	khan1273
1961	Upper Demjanka Khanty	snake	meɣχarwoːjə	m e ɣ χ a r w oː j ə	224	c239 v200 c774 c742 v130 c151 c457 v035 c564 v155	730	khan1273
1962	Konda Khanty	snake	waχtəwoːjə	w a χ t ə w oː j ə	225	c457 v130 c742 c118 v155 c457 v035 c564 v155	730	khan1273
1963	Kazym Khanty	snake	jɛːməŋwɔːj	j ɛː m ə ŋ w ɔː j	226	c564 v225 c239 v155 c795 c457 v065 c564	730	khan1273
1964	Obdorsk Khanty	snake	oχtiːwaːj	o χ t iː w aː j	225	v042 c742 c118 v183 c457 v137 c564	730	khan1273
1465	North Mansi	stand	ʎuːʎi	ʎ uː ʎ i	-171	c582 v019 c582 v191	1442	mans1258
1466	Middle Lozva Mansi	stand	tuɲsʲi	t u ɲ sʲ i	170	c118 v027 c589 c088 v191	1442	mans1258
1467	Lower Lozva Mansi	stand	toɲsʲi	t o ɲ sʲ i	170	c118 v042 c589 c088 v191	1442	
1468	Pelymka Mansi	stand	tuɲsʲi	t u ɲ sʲ i	170	c118 v027 c589 c088 v191	1442	mans1258
1469	Konda Mansi	stand	tuɲsʲi	t u ɲ sʲ i	170	c118 v027 c589 c088 v191	1442	khan1273
1470	Tavda Mansi	stand	toɲsʲ	t o ɲ sʲ	170	c118 v042 c589 c088	1442	mans1258
1471	Vakh Khanty	stand	laːʎ	l aː ʎ	171	c548 v137 c582	1442	khan1273
1472	Verkhne-Kalymsk Khanty	stand	jaːʎ	j aː ʎ	171	c564 v137 c582	1442	khan1273
1473	Vasjugan Khanty	stand	jaːʎ	j aː ʎ	171	c564 v137 c582	1442	khan1273
1474	Likrisovskoje Khanty	stand	θaːθ	θ aː θ	171	c413 v137 c413	1442	khan1273
1475	Malyj Jugan Khanty	stand	ɬaːɬj	ɬ aː ɬ j	171	c534 v137 c534 c564	1442	khan1273
1476	Tremjugan Khanty	stand	ɬjɔːɬj	ɬ j ɔː ɬ j	171	c534 c564 v065 c534 c564	1442	mans1258
1477	Jugan Khanty	stand	ɬjoːɬj	ɬ j oː ɬ j	171	c534 c564 v035 c534 c564	1442	khan1273
1478	Upper Demjanka Khanty	stand	tjoːtj	t j oː t j	171	c118 c564 v035 c118 c564	1442	khan1273
1479	Konda Khanty	stand	tjoːtj	t j oː t j	171	c118 c564 v035 c118 c564	1442	khan1273
1480	Nizjam Khanty	stand	tɔːtj	t ɔː t j	171	c118 v065 c118 c564	1442	khan1273
1481	Sherkaly Khanty	stand	tɔːtj	t ɔː t j	171	c118 v065 c118 c564	1442	khan1273
1482	Kazym Khanty	stand	ɬɔːɬj	ɬ ɔː ɬ j	171	c534 v065 c534 c564	1442	khan1273
1483	Synja Khanty	stand	lɔːj	l ɔː j	172	c548 v065 c564	1442	khan1273
1484	North Mansi	star	sɔw	s ɔ w	173	c087 v067 c457	1430	mans1258
1485	Middle Lozva Mansi	star	sɔw	s ɔ w	173	c087 v067 c457	1430	mans1258
1486	Lower Lozva Mansi	star	sɔw	s ɔ w	173	c087 v067 c457	1430	
1487	Pelymka Mansi	star	sɔu	s ɔu	173	c087 d009	1430	mans1258
1488	Konda Mansi	star	sɔu	s ɔu	173	c087 d009	1430	khan1273
1489	Tavda Mansi	star	qoːɲsʲ	q oː ɲ sʲ	174	c751 v035 c589 c088	1430	mans1258
1490	Vakh Khanty	star	kɔːs	k ɔː s	174	c831 v065 c087	1430	khan1273
1491	Verkhne-Kalymsk Khanty	star	koːs	k oː s	174	c831 v035 c087	1430	khan1273
1492	Vasjugan Khanty	star	kɔːs	k ɔː s	174	c831 v065 c087	1430	khan1273
1493	Vartovskoje Khanty	star	koːs	k oː s	174	c831 v035 c087	1430	khan1273
1494	Likrisovskoje Khanty	star	koːs	k oː s	174	c831 v035 c087	1430	khan1273
1495	Malyj Jugan Khanty	star	koːs	k oː s	174	c831 v035 c087	1430	khan1273
1496	Tremjugan Khanty	star	koːs	k oː s	174	c831 v035 c087	1430	mans1258
1497	Jugan Khanty	star	koːs	k oː s	174	c831 v035 c087	1430	khan1273
1498	Upper Demjanka Khanty	star	χuːs	χ uː s	174	c742 v019 c087	1430	khan1273
1499	Konda Khanty	star	χuːs	χ uː s	174	c742 v019 c087	1430	khan1273
1500	Nizjam Khanty	star	χuːs	χ uː s	174	c742 v019 c087	1430	khan1273
1501	Sherkaly Khanty	star	χuːs	χ uː s	174	c742 v019 c087	1430	khan1273
1502	Kazym Khanty	star	χɵːs	χ ɵː s	174	c742 v105 c087	1430	khan1273
1503	Synja Khanty	star	χuːs	χ uː s	174	c742 v019 c087	1430	khan1273
1504	Obdorsk Khanty	star	χoːs	χ oː s	174	c742 v035 c087	1430	khan1273
1505	North Mansi	stone	aːχʷtəs	aː χʷ t ə s	175	v137 c731 c118 v155 c087	857	mans1258
1506	Middle Lozva Mansi	stone	əχʷtəʃ	ə χʷ t ə ʃ	175	v155 c731 c118 v155 c677	857	mans1258
1507	Lower Lozva Mansi	stone	əːχtəʃ	əː χ t ə ʃ	175	v004 c742 c118 v155 c677	857	
1508	Pelymka Mansi	stone	əχʷtəs	ə χʷ t ə s	175	v155 c731 c118 v155 c087	857	mans1258
1509	Konda Mansi	stone	əχʷtəs	ə χʷ t ə s	175	v155 c731 c118 v155 c087	857	khan1273
1510	Tavda Mansi	stone	kuː	k uː	176	c831 v019	857	mans1258
1511	Vakh Khanty	stone	kœːɣ	k œː ɣ	176	c831 v176 c774	857	khan1273
1512	Verkhne-Kalymsk Khanty	stone	kœːɣ	k œː ɣ	176	c831 v176 c774	857	khan1273
1513	Vasjugan Khanty	stone	kœːɣ	k œː ɣ	176	c831 v176 c774	857	khan1273
1514	Vartovskoje Khanty	stone	kœɣ	k œ ɣ	176	c831 v178 c774	857	khan1273
1515	Likrisovskoje Khanty	stone	kæɣʷ	k æ ɣʷ	176	c831 v198 c782	857	khan1273
1516	Malyj Jugan Khanty	stone	kæɣʷ	k æ ɣʷ	176	c831 v198 c782	857	khan1273
1517	Tremjugan Khanty	stone	kæɣʷ	k æ ɣʷ	176	c831 v198 c782	857	mans1258
1518	Jugan Khanty	stone	kæw	k æ w	176	c831 v198 c457	857	khan1273
1519	Upper Demjanka Khanty	stone	keːw	k eː w	176	c831 v202 c457	857	khan1273
1520	Konda Khanty	stone	keːw	k eː w	176	c831 v202 c457	857	khan1273
1521	Nizjam Khanty	stone	keːw	k eː w	176	c831 v202 c457	857	khan1273
1522	Sherkaly Khanty	stone	keːw	k eː w	176	c831 v202 c457	857	khan1273
1523	Kazym Khanty	stone	keːw	k eː w	176	c831 v202 c457	857	khan1273
1524	Synja Khanty	stone	keːw	k eː w	176	c831 v202 c457	857	khan1273
1525	Obdorsk Khanty	stone	keːw	k eː w	176	c831 v202 c457	857	khan1273
1526	North Mansi	sun	χɔːtæl	χ ɔː t æ l	177	c742 v065 c118 v198 c548	1343	mans1258
1527	Middle Lozva Mansi	sun	qɔtəl	q ɔ t ə l	177	c751 v067 c118 v155 c548	1343	mans1258
1528	Lower Lozva Mansi	sun	qatəl	q a t ə l	177	c751 v130 c118 v155 c548	1343	
1529	Pelymka Mansi	sun	qɔtəl	q ɔ t ə l	177	c751 v067 c118 v155 c548	1343	mans1258
1530	Konda Mansi	sun	qotəl	q o t ə l	177	c751 v042 c118 v155 c548	1343	khan1273
1531	Tavda Mansi	sun	qɔtəl	q ɔ t ə l	177	c751 v067 c118 v155 c548	1343	mans1258
1532	Vakh Khanty	sun	syːŋk	s yː ŋ k	178	c087 v168 c795 c831	1343	khan1273
1533	Verkhne-Kalymsk Khanty	sun	syːŋk	s yː ŋ k	178	c087 v168 c795 c831	1343	khan1273
1534	Vasjugan Khanty	sun	syːŋk	s yː ŋ k	178	c087 v168 c795 c831	1343	khan1273
1535	Likrisovskoje Khanty	sun	katθ	k a t θ	177	c831 v130 c118 c413	1343	khan1273
1536	Malyj Jugan Khanty	sun	katɬ	k a t ɬ	177	c831 v130 c118 c534	1343	khan1273
1537	Tremjugan Khanty	sun	katɬ	k a t ɬ	177	c831 v130 c118 c534	1343	mans1258
1538	Jugan Khanty	sun	katɬ	k a t ɬ	177	c831 v130 c118 c534	1343	khan1273
1539	Upper Demjanka Khanty	sun	χat	χ a t	177	c742 v130 c118	1343	khan1273
1540	Konda Khanty	sun	χat	χ a t	177	c742 v130 c118	1343	khan1273
1541	Nizjam Khanty	sun	χatəl	χ a t ə l	177	c742 v130 c118 v155 c548	1343	khan1273
1542	Sherkaly Khanty	sun	χatəl	χ a t ə l	177	c742 v130 c118 v155 c548	1343	khan1273
1543	Kazym Khanty	sun	χatɬ	χ a t ɬ	177	c742 v130 c118 c534	1343	khan1273
1544	Synja Khanty	sun	χatəl	χ a t ə l	177	c742 v130 c118 v155 c548	1343	khan1273
1545	Obdorsk Khanty	sun	χatəl	χ a t ə l	177	c742 v130 c118 v155 c548	1343	khan1273
1546	North Mansi	swim	uji	u j i	179	v027 c564 v191	1439	mans1258
1547	Middle Lozva Mansi	swim	uji	u j i	179	v027 c564 v191	1439	mans1258
1548	Pelymka Mansi	swim	wuji	w u j i	179	c457 v027 c564 v191	1439	mans1258
1549	Konda Mansi	swim	wuji	w u j i	179	c457 v027 c564 v191	1439	khan1273
1550	Tavda Mansi	swim	ujænt	u j æ n t	179	v027 c564 v198 c105 c118	1439	mans1258
1551	Vakh Khanty	swim	ɔːtj	ɔː t j	179	v065 c118 c564	1439	khan1273
1552	Vasjugan Khanty	swim	ɲoːrəɣ	ɲ oː r ə ɣ	180	c589 v035 c151 v155 c774	1439	khan1273
1553	Tremjugan Khanty	swim	ɲarəɣ	ɲ a r ə ɣ	180	c589 v130 c151 v155 c774	1439	mans1258
1554	Upper Demjanka Khanty	swim	uːtj	uː t j	179	v019 c118 c564	1439	khan1273
1555	Konda Khanty	swim	uːtj	uː t j	179	v019 c118 c564	1439	khan1273
1556	Nizjam Khanty	swim	uːsj	uː s j	179	v019 c087 c564	1439	khan1273
1557	Sherkaly Khanty	swim	uːsj	uː s j	179	v019 c087 c564	1439	khan1273
1558	Kazym Khanty	swim	wɵːsj	w ɵː s j	179	c457 v105 c087 c564	1439	khan1273
1559	Synja Khanty	swim	uːsj	uː s j	179	v019 c087 c564	1439	khan1273
1560	Obdorsk Khanty	swim	oːsj	oː s j	179	v035 c087 c564	1439	khan1273
1561	North Mansi	tail	leːɨɣ	l eː ɨ ɣ	181	c548 v202 v116 c774	1220	mans1258
1562	Middle Lozva Mansi	tail	lɨː	l ɨː	181	c548 v109	1220	mans1258
1563	Lower Lozva Mansi	tail	liː	l iː	181	c548 v183	1220	
1564	Pelymka Mansi	tail	lɨː	l ɨː	181	c548 v109	1220	mans1258
1565	Konda Mansi	tail	lɨː	l ɨː	181	c548 v109	1220	khan1273
1566	Tavda Mansi	tail	poŋ	p o ŋ	182	c288 v042 c795	1220	mans1258
1567	Vakh Khanty	tail	leɣ	l e ɣ	181	c548 v200 c774	1220	khan1273
1568	Verkhne-Kalymsk Khanty	tail	leɣ	l e ɣ	181	c548 v200 c774	1220	khan1273
1569	Vasjugan Khanty	tail	leɣ	l e ɣ	181	c548 v200 c774	1220	khan1273
1570	Vartovskoje Khanty	tail	ɬeɣ	ɬ e ɣ	181	c534 v200 c774	1220	khan1273
1571	Likrisovskoje Khanty	tail	θeɣ	θ e ɣ	181	c413 v200 c774	1220	khan1273
1572	Malyj Jugan Khanty	tail	ɬeɣ	ɬ e ɣ	181	c534 v200 c774	1220	khan1273
1573	Tremjugan Khanty	tail	ɬeɣ	ɬ e ɣ	181	c534 v200 c774	1220	mans1258
1574	Jugan Khanty	tail	ɬeɣ	ɬ e ɣ	181	c534 v200 c774	1220	khan1273
1575	Konda Khanty	tail	teɣ	t e ɣ	181	c118 v200 c774	1220	khan1273
1576	Nizjam Khanty	tail	tiɣ	t i ɣ	181	c118 v191 c774	1220	khan1273
1577	Sherkaly Khanty	tail	tiɣ	t i ɣ	181	c118 v191 c774	1220	khan1273
1578	Kazym Khanty	tail	ɬiw	ɬ i w	181	c534 v191 c457	1220	khan1273
1579	Synja Khanty	tail	lij	l i j	181	c548 v191 c564	1220	khan1273
1580	Obdorsk Khanty	tail	poːsiː	p oː s iː	183	c288 v035 c087 v183	1220	khan1273
1581	North Mansi	that	ta	t a	184	c118 v130	78	mans1258
1582	Middle Lozva Mansi	that	ta	t a	184	c118 v130	78	mans1258
1583	Lower Lozva Mansi	that	ta	t a	184	c118 v130	78	
1584	Pelymka Mansi	that	tæ	t æ	184	c118 v198	78	mans1258
1585	Konda Mansi	that	tɔt	t ɔ t	185	c118 v067 c118	78	khan1273
1586	Tavda Mansi	that	ta	t a	184	c118 v130	78	mans1258
1587	Vakh Khanty	that	toːm	t oː m	185	c118 v035 c239	78	khan1273
1588	Vasjugan Khanty	that	toːm	t oː m	185	c118 v035 c239	78	khan1273
1589	Tremjugan Khanty	that	tom	t o m	185	c118 v042 c239	78	mans1258
1590	Upper Demjanka Khanty	that	tom	t o m	185	c118 v042 c239	78	khan1273
1591	Konda Khanty	that	tom	t o m	185	c118 v042 c239	78	khan1273
1592	Nizjam Khanty	that	tom	t o m	185	c118 v042 c239	78	khan1273
1593	Sherkaly Khanty	that	tom	t o m	185	c118 v042 c239	78	khan1273
1594	Kazym Khanty	that	tom	t o m	185	c118 v042 c239	78	khan1273
1595	Synja Khanty	that	tum	t u m	185	c118 v027 c239	78	khan1273
1596	Obdorsk Khanty	that	tam	t a m	185	c118 v130 c239	78	khan1273
1965	North Mansi	thin	woutæ	w ou t æ	229	c457 d006 c118 v198	1400	mans1258
1966	Middle Lozva Mansi	thin	wæɨtæ	w æɨ t æ	229	c457 d058 c118 v198	1400	mans1258
1967	Pelymka Mansi	thin	wæɨtæ	w æɨ t æ	229	c457 d058 c118 v198	1400	mans1258
1968	Konda Mansi	thin	wouti	w ou t i	229	c457 d006 c118 v191	1400	khan1273
