language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
Mouk	mwh	hand	1277	1	limla	1	
Mouk	mwh	dirty	1230	10	amum	20	
Mouk	mwh	wing	1257	100	pena	19	
Mouk	mwh	tail	1220	105	gitno	14	kitkitŋen 14
Mouk	mwh	worm (earthworm)	1219	107	oglut	14	
Mouk	mwh	louse	1392	108	otu	1	
Mouk	mwh	mosquito	1509	109	lomuk	1	
Mouk	mwh	rotten	1728	112	okus	23	
Mouk	mwh	branch	1531	113	akai tatna	15	
Mouk	mwh	leaf	628	114	uole	26	
Mouk	mwh	fruit	1507	117	uatna	7	
Mouk	mwh	grass	606	118	balimu	1	ogu 46
Mouk	mwh	earth/soil	1228	119	ebes	18	
Mouk	mwh	skin	763	12	taxna	14	
Mouk	mwh	stone	857	120	opmu	10	
Mouk	mwh	water	948	122	aki	9	
Mouk	mwh	sea	1474	124	misuon	17	
Mouk	mwh	salt	1274	125	galo	10	
Mouk	mwh	woods/forest	420	127	omoŋ aitno	26	
Mouk	mwh	moon	1313	129	taiko	10	
Mouk	mwh	back	1291	13	dogux	20	
Mouk	mwh	star	1430	130	biku	1	
Mouk	mwh	cold	1287	139	epen	18	
Mouk	mwh	belly	1251	14	damaine	20	
Mouk	mwh	dry	1398	140	epis	21	kakxak 20
Mouk	mwh	heavy	1210	142	talu	15	
Mouk	mwh	fire	221	143	eiou	9	
Mouk	mwh	to burn	2102	144	buk	28	kluk 15
Mouk	mwh	smoke	778	145	asi	2	
Mouk	mwh	ash	646	146	gxoup	15	
Mouk	mwh	bone	1394	15	exi	14	
Mouk	mwh	yellow	1424	150	iaŋou	9	
Mouk	mwh	green	1425	151	ebix	22	
Mouk	mwh	big	1202	153	omba	18	umba 18
Mouk	mwh	new	1231	163	oku	31	%oku; %uoku 31
Mouk	mwh	good	1035	164	itau	26	
Mouk	mwh	bad, evil	1292	165	soulu	17	
Mouk	mwh	correct, true	1725	166	lokono	18	
Mouk	mwh	night	1233	167	epmes	15	
Mouk	mwh	day	1225	168	oklou	10	
Mouk	mwh	liver	1224	17	atna	1	
Mouk	mwh	to hide	602	171	kukep	11	
Mouk	mwh	below	1485	176	moli	17	
Mouk	mwh	this	1214	177	ka	69	
Mouk	mwh	breast	1402	18	sisi	1	
Mouk	mwh	far	1406	180	maua	22	
Mouk	mwh	where?	1237	181	ge	12	
Mouk	mwh	I	1209	182	ŋoŋ	1	
Mouk	mwh	thou	1215	183	uom	1,  67	
Mouk	mwh	he/she	262	184	ie	1	
Mouk	mwh	we	1212	185	imi	2	ite 1
Mouk	mwh	you	1213	186	umu	1	
Mouk	mwh	they	817	187	isak	10	
Mouk	mwh	what?	1236	188	sua	9	
Mouk	mwh	shoulder	1482	19	opol	15	
Mouk	mwh	all	98	191	buno	19	
Mouk	mwh	and	1577	192	ba	24	ki 28
Mouk	mwh	no, not	1269	195	kobok	21	
Mouk	mwh	to count	1420	196	tik	18	
Mouk	mwh	One	1493	197	keine	13	
Mouk	mwh	Two	1498	198	oxuo	1	
Mouk	mwh	Three	492	199	etli	1	
Mouk	mwh	left	244	2	gala	14	
Mouk	mwh	to know, be knowledgeable	1410	20	ile	18	
Mouk	mwh	Four	1500	200	apeinal	5	
Mouk	mwh	to fear	1419	22	lou	7	
Mouk	mwh	blood	946	23	maxau	13	
Mouk	mwh	head	1256	24	apna	25	otuk 26
Mouk	mwh	neck	1333	25	agum	29	
Mouk	mwh	hair	1040	26	uole	14	
Mouk	mwh	to sniff, smell	375	29	kun	17	mna 28
Mouk	mwh	mouth	674	30	eine	36	
Mouk	mwh	to laugh	1355	33	dibel	21	
Mouk	mwh	to cry	1839	34	siŋit	1	
Mouk	mwh	to vomit	1278	35	mtoko	1	
Mouk	mwh	to spit	1440	36	omsok	27	
Mouk	mwh	to eat	1336	37	ŋan	1,  14	
Mouk	mwh	to chew	321	38	ŋaŋu	8	ŋas 12
Mouk	mwh	to cook	1100	39	kamlu	16	kamno 16
Mouk	mwh	leg/foot	2098	4	kamla	21	
Mouk	mwh	to drink	1401	40	inim	1	
Mouk	mwh	to suck	1421	42	inim sisi	77,  25	
Mouk	mwh	ear	1247	43	slaŋa	1	
Mouk	mwh	to hear	1408	44	kliŋin	12	
Mouk	mwh	eye	1248	45	bitna	6	
Mouk	mwh	to sleep	1585	48	munu	19	
Mouk	mwh	to lie down	1411	49	kotok	14	munu 15
Mouk	mwh	to walk	1443	5	lila	14	
Mouk	mwh	to dream	1920	50	ano	17	
Mouk	mwh	to sit	1416	51	doŋ	25	
Mouk	mwh	to stand	1442	52	mxi	1	
Mouk	mwh	person/human being	683	53	gute	15	
Mouk	mwh	man/male	1554	54	gute	20	axaŋ 32
Mouk	mwh	woman/female	962	55	apmaŋ	14	
Mouk	mwh	husband	1200	57	asna	25	
Mouk	mwh	wife	1199	58	asap	1	asna 17
Mouk	mwh	mother	1216	59	ide	19?	tna 1
Mouk	mwh	house	1252	61	ninu	11	
Mouk	mwh	to say	1458	64	uai	13	
Mouk	mwh	to tie up, fasten	1094	66	pou	11	
Mouk	mwh	to sew	1457	67	sisix	15,  54	
Mouk	mwh	needle	1382	68	salimu	1	
Mouk	mwh	to hunt	1435	69	kxim	22	
Mouk	mwh	to come	1446	7	max	1	uti 32
Mouk	mwh	to shoot	1172	70	mtex	5	
Mouk	mwh	to stab, pierce	1434	71	mtex	18	
Mouk	mwh	to hit	1433	72	mluk	21	
Mouk	mwh	to steal	713	73	kubu	15	
Mouk	mwh	to kill	1417	74	mluk	40	mtex 21
Mouk	mwh	to die, be dead	1494	75	mete	1	
Mouk	mwh	to scratch	1436	77	gix	57	kikxe 57
Mouk	mwh	stick/wood	1295	79	akai	1	
Mouk	mwh	to turn	1588	8	bauluk	17	
Mouk	mwh	to split	1437	80	bak	16	
Mouk	mwh	sharp	1396	81	bitna telemlem	28	
Mouk	mwh	to squeeze	1414	88	poxpox	1	
Mouk	mwh	to hold	1448	89	kis	21	
Mouk	mwh	to swim	1439	9	delim	14	sisu 12
Mouk	mwh	to dig	1418	90	ias	11	
Mouk	mwh	to buy	1869	91	kli	15	
Mouk	mwh	bird	937	97	monuk	1	
Mouk	mwh	egg	744	98	dobutno	14	
Mouk	mwh	feather	1201	99	uole	11	
Aria	mwh	hand	1277	1	limla	1	
Aria	mwh	dirty	1230	10	amum	20	kerere 10?
Aria	mwh	wing	1257	100	pena	19	
Aria	mwh	rat	1490	102	kiue	47	
Aria	mwh	meat/flesh	634	103	okur	22	oŋua 22
Aria	mwh	tail	1220	105	gitno	14	
Aria	mwh	snake	730	106	mota	12	
Aria	mwh	worm (earthworm)	1219	107	oglu	14	
Aria	mwh	louse	1392	108	otu	1	
Aria	mwh	mosquito	1509	109	nomuk	1	
Aria	mwh	dust	2	11	koukou	1	
Aria	mwh	rotten	1728	112	okus	23	
Aria	mwh	branch	1531	113	akai limla	15	
Aria	mwh	flower	239	116	roro	32	roroŋon 32
Aria	mwh	fruit	1507	117	akai otna	7	
Aria	mwh	grass	606	118	balimu	1	ogu 46
Aria	mwh	earth/soil	1228	119	ebes	18	
Aria	mwh	skin	763	12	tarna	14	
Aria	mwh	stone	857	120	opmu	10	
Aria	mwh	water	948	122	aki	9	
Aria	mwh	sea	1474	124	misuon	17	
Aria	mwh	salt	1274	125	galo	10	
Aria	mwh	woods/forest	420	127	omoŋ aitno	26	
Aria	mwh	back	1291	13	dogurne	20	otuo 11; tou 12
Aria	mwh	star	1430	130	biku	1	
Aria	mwh	fog	249	132	gaugau	15	
Aria	mwh	wind	960	136	eŋen	1	
Aria	mwh	to blow	175	137	ipu	1	
Aria	mwh	warm	1232	138	eŋil	19	
Aria	mwh	cold	1287	139	epen	18	
Aria	mwh	belly	1251	14	damaine	20	pele 38
Aria	mwh	dry	1398	140	epi	21	epis 21; maraŋ 1
Aria	mwh	heavy	1210	142	kodu	18	
Aria	mwh	fire	221	143	eiou	9	
Aria	mwh	to burn	2102	144	bik	28	tin 1
Aria	mwh	smoke	778	145	asu	2	
Aria	mwh	ash	646	146	group	15	
Aria	mwh	black	163	147	obor	15	
Aria	mwh	white	1335	148	amal	21	okou 22
Aria	mwh	red	156	149	dimor	24	
Aria	mwh	bone	1394	15	eri	14	
Aria	mwh	green	1425	151	ebir	22	
Aria	mwh	intestines	1991	16	mogolu	19	
Aria	mwh	new	1231	163	oku	31	
Aria	mwh	good	1035	164	itau	26	
Aria	mwh	bad, evil	1292	165	soulu	17	
Aria	mwh	correct, true	1725	166	lokono	18	
Aria	mwh	night	1233	167	epmes	15	
Aria	mwh	day	1225	168	oklou	10	
Aria	mwh	when?	1238	170	lesen	21	
Aria	mwh	to hide	602	171	kukuop	11	
Aria	mwh	below	1485	176	moli	17	
Aria	mwh	this	1214	177	ane	1	
Aria	mwh	breast	1402	18	sisu	1	
Aria	mwh	where?	1237	181	ge	12	
Aria	mwh	I	1209	182	ŋoŋ	1	
Aria	mwh	thou	1215	183	uom	1,  67	
Aria	mwh	he/she	262	184	ie	1	
Aria	mwh	we	1212	185	imi	2	ite 1
Aria	mwh	you	1213	186	umu	1	
Aria	mwh	they	817	187	isak	10	
Aria	mwh	what?	1236	188	sua	9	
Aria	mwh	who?	1235	189	sei	1	
Aria	mwh	all	98	191	buno	19	
Aria	mwh	if	1459	193	ma	3	
Aria	mwh	no, not	1269	195	kobok	21	
Aria	mwh	to count	1420	196	tik	18	
Aria	mwh	One	1493	197	kene	13	kesa 1; sa 1
Aria	mwh	Two	1498	198	oruo	1	
Aria	mwh	Three	492	199	etlu	1	
Aria	mwh	left	244	2	gala	14	
Aria	mwh	to know, be knowledgeable	1410	20	ile	18	
Aria	mwh	Four	1500	200	apanal	5	
Aria	mwh	blood	946	23	marau	13	
Aria	mwh	head	1256	24	apna	25	otuk 26
Aria	mwh	neck	1333	25	agune	29	
Aria	mwh	to sniff, smell	375	29	amna	28	kun 17
Aria	mwh	right	1019	3	oduŋ	21	
Aria	mwh	mouth	674	30	ene	36	
Aria	mwh	tongue	1205	32	ene blene	33	
Aria	mwh	to laugh	1355	33	ibel	21	
Aria	mwh	to cry	1839	34	kŋis	1	
Aria	mwh	to vomit	1278	35	mteke	1	
Aria	mwh	to spit	1440	36	omsok	27	
Aria	mwh	to eat	1336	37	ŋen	1,  14	
Aria	mwh	to chew	321	38	ŋes	12	
Aria	mwh	to cook	1100	39	kamlu	16	
Aria	mwh	leg/foot	2098	4	kamla	21	
Aria	mwh	to drink	1401	40	inim	1	
Aria	mwh	to bite	1403	41	ret	1	
Aria	mwh	to suck	1421	42	inim sisu	77,  25	
Aria	mwh	ear	1247	43	tala	1	
Aria	mwh	to hear	1408	44	kliŋen	12	
Aria	mwh	eye	1248	45	bitna	6	
Aria	mwh	to sleep	1585	48	munu	19	
Aria	mwh	to lie down	1411	49	munu	15	
Aria	mwh	to walk	1443	5	lila	14	
Aria	mwh	to dream	1920	50	ano	17	
Aria	mwh	to sit	1416	51	doŋ	25	
Aria	mwh	to stand	1442	52	bri	1	
Aria	mwh	person/human being	683	53	gute	15	
Aria	mwh	man/male	1554	54	gute	20	araŋ 32
Aria	mwh	woman/female	962	55	apmaŋ	14	
Aria	mwh	husband	1200	57	esna	25	sesna 25
Aria	mwh	wife	1199	58	esna	17	sesna 17
Aria	mwh	mother	1216	59	nina	1	tna 1; titna 1
Aria	mwh	road/path	667	6	ekreŋ	11	
Aria	mwh	father	1217	60	timla	1	titimla 1
Aria	mwh	house	1252	61	ninu	11	
Aria	mwh	name	1405	63	aŋaine	20	
Aria	mwh	to say	1458	64	uai	13	
Aria	mwh	needle	1382	68	silimu	1	
Aria	mwh	to come	1446	7	me	1	
Aria	mwh	to shoot	1172	70	mter	5	
Aria	mwh	to stab, pierce	1434	71	mter	18	
Aria	mwh	to hit	1433	72	mluk	21	
Aria	mwh	to steal	713	73	panako	1	
Aria	mwh	to kill	1417	74	mluk	40	mter 21
Aria	mwh	to die, be dead	1494	75	mete	1	
Aria	mwh	to scratch	1436	77	kir	57	kirkir 57
Aria	mwh	to cut, hack	1432	78	blou	30	
Aria	mwh	stick/wood	1295	79	akai	1	
Aria	mwh	to turn	1588	8	bauluk	17	
Aria	mwh	to split	1437	80	bak	16	nabak 16
Aria	mwh	sharp	1396	81	bitna	28	
Aria	mwh	dull, blunt	379	82	pom	23	
Aria	mwh	to plant	1486	84	usak	28	
Aria	mwh	to swell	1573	87	soŋ	16	
Aria	mwh	to squeeze	1414	88	beberani	21?	
Aria	mwh	to hold	1448	89	kis	21	
Aria	mwh	to swim	1439	9	delim	14	susu 12
Aria	mwh	to dig	1418	90	ias	11	
Aria	mwh	to open, uncover	1156	92	klok	33	noklok 33
Aria	mwh	to throw	1456	94	uri	32	
Aria	mwh	to fall	1280	95	gene	43	
Aria	mwh	bird	937	97	monuk	1	
Aria	mwh	egg	744	98	tobutno	14	
Ilokano	ilo	hand	1277	1	ima	1	
Ilokano	ilo	dirty	1230	10	na-rugit	27	
Ilokano	ilo	wing	1257	100	payak	40	
Ilokano	ilo	to fly	1441	101	ag-tayab	2	
Ilokano	ilo	rat	1490	102	utot	25	
Ilokano	ilo	meat/flesh	634	103	bagas	28	
Ilokano	ilo	fat/grease	1282	104	taba	23	
Ilokano	ilo	tail	1220	105	ipus	30	
Ilokano	ilo	snake	730	106	uleg	33	
Ilokano	ilo	louse	1392	108	kuto	1	
Ilokano	ilo	mosquito	1509	109	lamok	1	
Ilokano	ilo	dust	2	11	tapok	1	
Ilokano	ilo	fish	227	111	ikan	1	
Ilokano	ilo	branch	1531	113	sanga	2	
Ilokano	ilo	leaf	628	114	bulong	18	
Ilokano	ilo	root	670	115	ramut	3	
Ilokano	ilo	flower	239	116	sabong	24,  1	
Ilokano	ilo	fruit	1507	117	bunga	9	
Ilokano	ilo	grass	606	118	ruot	2	
Ilokano	ilo	earth/soil	1228	119	daga	24	
Ilokano	ilo	skin	763	12	kudil	1?	
Ilokano	ilo	stone	857	120	bato	1	
Ilokano	ilo	water	948	122	danum	1	
Ilokano	ilo	sea	1474	124	taaw	27?	baybay 28
Ilokano	ilo	salt	1274	125	asin	3	
Ilokano	ilo	lake	624	126	danaw	1	
Ilokano	ilo	woods/forest	420	127	ka-kayu-an	2	
Ilokano	ilo	sky	1732	128	langit	1	
Ilokano	ilo	moon	1313	129	bulan	1	
Ilokano	ilo	back	1291	13	likod	1	
Ilokano	ilo	star	1430	130	bituen	1	
Ilokano	ilo	cloud	1489	131	ulep	57	
Ilokano	ilo	thunder	1150	134	gurruod	1?	
Ilokano	ilo	lightning	1654	135	kimat	1	
Ilokano	ilo	wind	960	136	angin	1	
Ilokano	ilo	warm	1232	138	na-pudot	25	
Ilokano	ilo	belly	1251	14	tian	1	
Ilokano	ilo	dry	1398	140	na-maga	26	
Ilokano	ilo	wet	1726	141	na-basa	1	
Ilokano	ilo	heavy	1210	142	na-dagsen	23	
Ilokano	ilo	fire	221	143	apoy	1	
Ilokano	ilo	smoke	778	145	asok	53	
Ilokano	ilo	ash	646	146	dapo	17	
Ilokano	ilo	black	163	147	na-ngisit	21	
Ilokano	ilo	white	1335	148	puraw	3	
Ilokano	ilo	red	156	149	na-labaga	1?	
Ilokano	ilo	bone	1394	15	tulang	1	
Ilokano	ilo	yellow	1424	150	duyaw	24	
Ilokano	ilo	big	1202	153	dakkel	22	
Ilokano	ilo	short	1645	154	a-baba	54	
Ilokano	ilo	thin	1400	156	na-ingpis	1	
Ilokano	ilo	narrow	1267	158	a-kikid	1	
Ilokano	ilo	wide	1243	159	na-lawa	1	
Ilokano	ilo	intestines	1991	16	bagis	70	
Ilokano	ilo	painful, sick	2103	160	na-sakit	1	
Ilokano	ilo	shy, ashamed	487	161	ma-bain	1?	
Ilokano	ilo	old	1229	162	baket	20	lakay 20
Ilokano	ilo	new	1231	163	baro	1	
Ilokano	ilo	bad, evil	1292	165	dakes	33	
Ilokano	ilo	night	1233	167	rabii	21	
Ilokano	ilo	day	1225	168	aldaw	1	
Ilokano	ilo	year	1226	169	tawen	1	
Ilokano	ilo	when?	1238	170	ka-ano	10	
Ilokano	ilo	at	1461	173	iti	20?	
Ilokano	ilo	above	1741	175	ngato	16	
Ilokano	ilo	below	1485	176	baba	1	
Ilokano	ilo	that	78	178	dayta	16	
Ilokano	ilo	breast	1402	18	suso	1	
Ilokano	ilo	far	1406	180	a-dayu	25	
Ilokano	ilo	where?	1237	181	sa-dinno	1	
Ilokano	ilo	I	1209	182	si-ak	1	
Ilokano	ilo	thou	1215	183	si-ka	1	
Ilokano	ilo	he/she	262	184	isu	1?	
Ilokano	ilo	we	1212	185	da-tayo	1	da-kami 2
Ilokano	ilo	you	1213	186	da-kayo	20	
Ilokano	ilo	they	817	187	da	1	isu-da 1
Ilokano	ilo	what?	1236	188	ania	2	
Ilokano	ilo	who?	1235	189	sinno	14	
Ilokano	ilo	shoulder	1482	19	abaga	1	
Ilokano	ilo	other	197	190	sabali	41	
Ilokano	ilo	all	98	191	amin	1	
Ilokano	ilo	and	1577	192	ken	1	ket 1; ta 1
Ilokano	ilo	if	1459	193	no	2	
Ilokano	ilo	to count	1420	196	ag-bilang	1	
Ilokano	ilo	One	1493	197	maysa	1	
Ilokano	ilo	Two	1498	198	dua	1	
Ilokano	ilo	Three	492	199	tallo	1	
Ilokano	ilo	left	244	2	kannigid	36	
Ilokano	ilo	to know, be knowledgeable	1410	20	ammo	28	
Ilokano	ilo	Four	1500	200	uppat	1	
Ilokano	ilo	Five	493	201	lima	1	
Ilokano	ilo	Six	1703	202	innem	1	
Ilokano	ilo	Seven	1704	203	pito	1	
Ilokano	ilo	Eight	1705	204	waloʔ	3	walo'
Ilokano	ilo	Nine	1483	205	siam	9	
Ilokano	ilo	Ten	1515	206	sangapulo	5	
Ilokano	ilo	One Hundred	1634	209	sanga-gassut	4	
Ilokano	ilo	to think	2271	21	ag-panunot	70	
Ilokano	ilo	One Thousand	1843	210	sanga-ribu	6,  5	
Ilokano	ilo	to fear	1419	22	ag-kuteng	36	
Ilokano	ilo	blood	946	23	dara	1	
Ilokano	ilo	head	1256	24	ulo	1	
Ilokano	ilo	hair	1040	26	buok	1	
Ilokano	ilo	nose	1221	27	agong	1	
Ilokano	ilo	to breathe	1407	28	ag-anges	24	
Ilokano	ilo	to sniff, smell	375	29	ag-angot	4,  22	
Ilokano	ilo	right	1019	3	kannawan	1	
Ilokano	ilo	mouth	674	30	bibig	32	
Ilokano	ilo	tooth	1380	31	ngipen	1	
Ilokano	ilo	tongue	1205	32	dila	4	
Ilokano	ilo	to laugh	1355	33	ag-katawa	1	
Ilokano	ilo	to cry	1839	34	ag-sangit	1	
Ilokano	ilo	to vomit	1278	35	ag-uta	1	
Ilokano	ilo	to eat	1336	37	mangan	1,  14	
Ilokano	ilo	to cook	1100	39	aglu:to	20	
Ilokano	ilo	leg/foot	2098	4	saka	24	
Ilokano	ilo	to drink	1401	40	um-inom	1	
Ilokano	ilo	to bite	1403	41	ag-kagat	1	
Ilokano	ilo	to suck	1421	42	supsop	1	
Ilokano	ilo	ear	1247	43	lapayag	17	
Ilokano	ilo	to hear	1408	44	ag-dengngeg	1	
Ilokano	ilo	eye	1248	45	mata	1	
Ilokano	ilo	to see	1409	46	k-um-ita	1	
Ilokano	ilo	to yawn	1028	47	ag-suyyaab	1	
Ilokano	ilo	to sleep	1585	48	ma-turog	1	
Ilokano	ilo	to lie down	1411	49	ag-idda	19	
Ilokano	ilo	to dream	1920	50	ag-tagainep	30	
Ilokano	ilo	person/human being	683	53	tao	1	
Ilokano	ilo	man/male	1554	54	lalaki	2	
Ilokano	ilo	woman/female	962	55	babai	1	
Ilokano	ilo	child	2099	56	anak	1	
Ilokano	ilo	husband	1200	57	asawa	2	
Ilokano	ilo	wife	1199	58	asawa	1	
Ilokano	ilo	mother	1216	59	ina	1	
Ilokano	ilo	road/path	667	6	dalan	1	
Ilokano	ilo	father	1217	60	ama	1	
Ilokano	ilo	house	1252	61	balay	14	
Ilokano	ilo	thatch/roof	2100	62	atep	1	
Ilokano	ilo	name	1405	63	nagan	1	
Ilokano	ilo	rope	1218	65	tali	1	
Ilokano	ilo	to tie up, fasten	1094	66	igalot	1	
Ilokano	ilo	to sew	1457	67	ag-dait	2	
Ilokano	ilo	needle	1382	68	dagum	1	
Ilokano	ilo	to hunt	1435	69	ag-anup	1	
Ilokano	ilo	to come	1446	7	umay	1	
Ilokano	ilo	to shoot	1172	70	ag-pana	1	
Ilokano	ilo	to steal	713	73	ag-takaw	1	
Ilokano	ilo	to kill	1417	74	mang-patay	22	
Ilokano	ilo	to die, be dead	1494	75	matay	1	
Ilokano	ilo	to live, be alive	1422	76	ag-biag	13	
Ilokano	ilo	to scratch	1436	77	ag-kudkod	21?	
Ilokano	ilo	stick/wood	1295	79	kayo	1	
Ilokano	ilo	to turn	1588	8	ag-likko	21	
Ilokano	ilo	to split	1437	80	bisak	1	
Ilokano	ilo	sharp	1396	81	na-tadem	1	
Ilokano	ilo	dull, blunt	379	82	na-mudel	1	
Ilokano	ilo	to plant	1486	84	ag-mula	1	
Ilokano	ilo	to choose	1750	85	ag-pili	1	
Ilokano	ilo	to grow	479	86	t-um-ubo	1	
Ilokano	ilo	to swell	1573	87	l-um-teg	21	
Ilokano	ilo	to squeeze	1414	88	pespes	29	
Ilokano	ilo	to hold	1448	89	mang-iggem	1	
Ilokano	ilo	to swim	1439	9	ag-langoy	1	
Ilokano	ilo	to dig	1418	90	ag-kali	1	
Ilokano	ilo	to buy	1869	91	g-um-atang	21	
Ilokano	ilo	to open, uncover	1156	92	lukatan	1	
Ilokano	ilo	to pound, beat	354	93	bayo	1	
Ilokano	ilo	to throw	1456	94	i-bato	45	
Ilokano	ilo	dog	2009	96	aso	1	
Ilokano	ilo	egg	744	98	itlog	24	
Ilokano	ilo	feather	1201	99	dutdut	15	
Babuyan	ivv	hand	1277	1	panorowan	22	
Babuyan	ivv	wing	1257	100	panyid	2	
Babuyan	ivv	to fly	1441	101	sayap	2	somayap 2
Babuyan	ivv	rat	1490	102	karam	24	
Babuyan	ivv	meat/flesh	634	103	asi	31	
Babuyan	ivv	fat/grease	1282	104	taba	23	
Babuyan	ivv	tail	1220	105	ipos	30	
Babuyan	ivv	snake	730	106	boday	2?	
Babuyan	ivv	worm (earthworm)	1219	107	ohed	21	
Babuyan	ivv	mosquito	1509	109	tamoneng	19	
Babuyan	ivv	dust	2	11	ahbek	1,  73	
Babuyan	ivv	spider	843	110	ha:wa	1	
Babuyan	ivv	fish	227	111	among	19	
Babuyan	ivv	rotten	1728	112	rokop	28	marokop 28
Babuyan	ivv	branch	1531	113	yangaw	2,  23	sanga 2
Babuyan	ivv	leaf	628	114	bohong	18	
Babuyan	ivv	root	670	115	yamot	3	
Babuyan	ivv	flower	239	116	sabong	24,  1	
Babuyan	ivv	fruit	1507	117	asi no kayo	10	
Babuyan	ivv	grass	606	118	tamek	25	
Babuyan	ivv	earth/soil	1228	119	tana	1	
Babuyan	ivv	skin	763	12	kodit	1	
Babuyan	ivv	stone	857	120	bato	1	
Babuyan	ivv	sand	671	121	anay	1	
Babuyan	ivv	water	948	122	ranom	1	
Babuyan	ivv	to flow	2003	123	oyog	22	moyog 22
Babuyan	ivv	sea	1474	124	ta:wo	27	
Babuyan	ivv	salt	1274	125	asin	3	
Babuyan	ivv	woods/forest	420	127	kahasan	1	
Babuyan	ivv	sky	1732	128	hanyit	1	
Babuyan	ivv	moon	1313	129	bohan	1	
Babuyan	ivv	back	1291	13	dicod	1	
Babuyan	ivv	star	1430	130	bitohen	1	
Babuyan	ivv	cloud	1489	131	demdem	2	
Babuyan	ivv	fog	249	132	nepnep	18?	magnepnep 18?
Babuyan	ivv	rain	658	133	cimoy	12	
Babuyan	ivv	thunder	1150	134	adey	32	gorowod 1?
Babuyan	ivv	lightning	1654	135	kimat	1	
Babuyan	ivv	wind	960	136	salawsaw	26	
Babuyan	ivv	to blow	175	137	alop	24	alopan 24
Babuyan	ivv	warm	1232	138	inannget	24	maynannget 24
Babuyan	ivv	cold	1287	139	hanebneb	25	
Babuyan	ivv	belly	1251	14	bodek	27	
Babuyan	ivv	dry	1398	140	abkoh	24	mabkoh 24
Babuyan	ivv	wet	1726	141	basa	1	mabasa 1
Babuyan	ivv	heavy	1210	142	rahmet	22	marahmet 22
Babuyan	ivv	fire	221	143	apoy	1	
Babuyan	ivv	to burn	2102	144	soso	21	sosohan 21
Babuyan	ivv	smoke	778	145	ahob	55	
Babuyan	ivv	ash	646	146	avobeh	1	
Babuyan	ivv	black	163	147	abheng	20	mabheng 20
Babuyan	ivv	white	1335	148	idak	27	maidak 27
Babuyan	ivv	red	156	149	baya	29	mabaya 29
Babuyan	ivv	bone	1394	15	tohang	1	
Babuyan	ivv	yellow	1424	150	ma:say	26	makodisaw 27; masohaw 27
Babuyan	ivv	green	1425	151	magaraw	29	
Babuyan	ivv	small	1246	152	de:key	1	
Babuyan	ivv	big	1202	153	rakoh	23	
Babuyan	ivv	short	1645	154	anyid	23	manyid 23
Babuyan	ivv	long	1203	155	naro	1	manaro 1
Babuyan	ivv	thin	1400	156	taripis	11	mataripis 11
Babuyan	ivv	thick	1244	157	tokpoh	22	matokpoh 22
Babuyan	ivv	narrow	1267	158	ijid	20	maijid 20
Babuyan	ivv	wide	1243	159	yabong	15	mayabong 15
Babuyan	ivv	intestines	1991	16	cinayi	1	
Babuyan	ivv	painful, sick	2103	160	inyen	24	mainyen 24; ganyit 37
Babuyan	ivv	shy, ashamed	487	161	asnek	15	masnek 15
Babuyan	ivv	old	1229	162	alkem	22	
Babuyan	ivv	new	1231	163	bayo	1	
Babuyan	ivv	good	1035	164	piya	1	mapiya 1
Babuyan	ivv	bad, evil	1292	165	rahet	1	marahet 1
Babuyan	ivv	correct, true	1725	166	sonong	21	masonong 21; kosto 25; oyod 21
Babuyan	ivv	night	1233	167	ahep	22	mahep 22
Babuyan	ivv	year	1226	169	tawon	1	
Babuyan	ivv	liver	1224	17	atayi	1	
Babuyan	ivv	when?	1238	170	ka:ngo	10	ka:ngo 10
Babuyan	ivv	to hide	602	171	tayo	13	itayo 13
Babuyan	ivv	to climb	1102	172	kayat	17	komayat 17
Babuyan	ivv	in, inside	1606	174	isek	15	sahad 14
Babuyan	ivv	above	1741	175	tohos	17	
Babuyan	ivv	below	1485	176	irahem	20	
Babuyan	ivv	near	1942	179	asngen	23	masngen 23
Babuyan	ivv	breast	1402	18	soso	1	
Babuyan	ivv	where?	1237	181	dino	1	dino 1
Babuyan	ivv	we	1212	185	yaten	1	
Babuyan	ivv	you	1213	186	imu	1	
Babuyan	ivv	what?	1236	188	ango	2	
Babuyan	ivv	who?	1235	189	sino	14	
Babuyan	ivv	shoulder	1482	19	pakoh	21	
Babuyan	ivv	all	98	191	kan	25	askan 25
Babuyan	ivv	and	1577	192	kan	1	as kan 1; kani 1
Babuyan	ivv	if	1459	193	an	2?	
Babuyan	ivv	how?	1239	194	papira	21	
Babuyan	ivv	no, not	1269	195	engga	27	ingga 27
Babuyan	ivv	to count	1420	196	bidang	1	bidangan 1
Babuyan	ivv	One	1493	197	asa	1	
Babuyan	ivv	Two	1498	198	dowa	1	dadwa 1
Babuyan	ivv	Three	492	199	tatdo	1	tdo 1
Babuyan	ivv	left	244	2	holi	26	kaholi 26
Babuyan	ivv	to know, be knowledgeable	1410	20	panmo	25	ipapanmo 25; patak 27; icapatak 27
Babuyan	ivv	Four	1500	200	a:pat	1	
Babuyan	ivv	Five	493	201	dadima	1	
Babuyan	ivv	Six	1703	202	a:nem	1	
Babuyan	ivv	Seven	1704	203	papito	1	
Babuyan	ivv	Eight	1705	204	wawaho	3	
Babuyan	ivv	Nine	1483	205	sasiyam	9	
Babuyan	ivv	Ten	1515	206	sapoho	5	
